model,level,module,module_short,problem_index,expected_answer,model_answer,answered,correct,finish_reason,input_tokens,output_tokens
gpt-5.4-mini,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,7,-0.2884615384615385,-0.27,True,False,stop,277,403
gpt-5.4-mini,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,8,-2.4941789126570786,-1.1666666667,True,False,stop,277,354
gpt-5.4-mini,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,9,-4.0357142857142865,-3.12,True,False,stop,277,253
gpt-5.4-mini,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,10,-3.413793103448276,-0.31,True,False,stop,277,210
gpt-5.4-mini,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,11,-1.0,-1.0,True,True,stop,277,271
gpt-5.4-mini,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,12,-1.1363636363636362,-1.1363636363636365,True,True,stop,277,331
gpt-5.4-mini,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,13,-2.4146033136827745,-2.375,True,False,stop,277,353
gpt-5.4-mini,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,14,-0.5357142857142856,-0.75,True,False,stop,277,177
gpt-5.4-mini,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,15,-0.6600000000000001,-0.6,True,False,stop,277,316
gpt-5.4-mini,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,16,-2.8461538461538445,-4.09,True,False,stop,277,146
gpt-5.4-mini,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,17,-3.499999999999999,-3.19,True,False,stop,277,201
gpt-5.4-mini,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,18,-1.3636363636363638,-1.9090909090909092,True,False,stop,277,345
gpt-5.4-mini,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,19,-1.638410684448729,-1.38,True,False,stop,277,248
gpt-5.4-mini,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,20,-5.100653152113239,-2.962962963,True,False,stop,277,408
gpt-5.4-mini,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,21,-1.125,-1.62,True,False,stop,277,198
gpt-5.4-mini,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,22,-4.583333333333335,-4.5833333333,True,True,stop,277,393
gpt-5.4-mini,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,23,-0.75,-1.55,True,False,stop,277,142
gpt-5.4-mini,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,24,-0.8653846153846154,-0.8653846153846154,True,True,stop,277,488
gpt-5.4-mini,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,25,-0.8181818181818183,-0.7727272727,True,False,stop,277,225
gpt-5.4-mini,level-1,quadratic_programming__quadratic_programming,QP,1,434.5000007998601,434.5,True,True,stop,287,454
gpt-5.4-mini,level-1,quadratic_programming__quadratic_programming,QP,2,52.22058823529397,27,True,False,stop,288,337
gpt-5.4-mini,level-1,quadratic_programming__quadratic_programming,QP,3,43.70710061257786,43.71,True,True,stop,288,589
gpt-5.4-mini,level-1,quadratic_programming__quadratic_programming,QP,4,59.625000077502335,1e+30,True,False,stop,287,178
gpt-5.4-mini,level-1,quadratic_programming__quadratic_programming,QP,5,234.44117647058678,62.26,True,False,stop,289,435
gpt-5.4-mini,level-1,quadratic_programming__quadratic_programming,QP,6,139.75619837748158,0.73,True,False,stop,289,422
gpt-5.4-mini,level-1,quadratic_programming__quadratic_programming,QP,7,-8.500000000000002,-8.5,True,True,stop,289,344
gpt-5.4-mini,level-1,quadratic_programming__quadratic_programming,QP,8,1.1800000006661828,0.9,True,False,stop,291,367
gpt-5.4-mini,level-1,quadratic_programming__quadratic_programming,QP,9,13.313207548937555,8.72,True,False,stop,285,548
gpt-5.4-mini,level-1,quadratic_programming__quadratic_programming,QP,10,80.1666666805012,80.1666666667,True,True,stop,290,285
gpt-5.4-mini,level-1,quadratic_programming__quadratic_programming,QP,11,248.7812521572996,383.125,True,False,stop,290,507
gpt-5.4-mini,level-1,quadratic_programming__quadratic_programming,QP,12,180.43425710188973,121.97,True,False,stop,288,488
gpt-5.4-mini,level-1,quadratic_programming__quadratic_programming,QP,13,35.00000012569968,677,True,False,stop,288,415
gpt-5.4-mini,level-1,quadratic_programming__quadratic_programming,QP,14,128.8749999999999,128.875,True,True,stop,289,327
gpt-5.4-mini,level-1,quadratic_programming__quadratic_programming,QP,15,-7.289256198347107,-7.2727272727,True,False,stop,290,514
gpt-5.4-mini,level-1,quadratic_programming__quadratic_programming,QP,16,-10.343749966161802,-10.34375,True,True,stop,290,392
gpt-5.4-mini,level-1,quadratic_programming__quadratic_programming,QP,17,8.42352941176462,16.21,True,False,stop,288,461
gpt-5.4-mini,level-1,quadratic_programming__quadratic_programming,QP,18,102.2264957264954,67.25,True,False,stop,287,436
gpt-5.4-mini,level-1,quadratic_programming__quadratic_programming,QP,19,0.9374999999999987,0.9375,True,True,stop,288,392
gpt-5.4-mini,level-1,quadratic_programming__quadratic_programming,QP,20,-0.0689655172413792,-0.06896,True,True,stop,288,366
gpt-5.4-mini,level-1,quadratic_programming__quadratic_programming,QP,21,6.399999999999943,6.4,True,True,stop,286,361
gpt-5.4-mini,level-1,quadratic_programming__quadratic_programming,QP,22,1.7896725440806143,1.79,True,True,stop,287,509
gpt-5.4-mini,level-1,quadratic_programming__quadratic_programming,QP,23,4.720000000000004,4.72,True,True,stop,287,356
gpt-5.4-mini,level-1,quadratic_programming__quadratic_programming,QP,24,0.27160493827160576,0.27,True,True,stop,283,463
gpt-5.4-mini,level-1,quadratic_programming__quadratic_programming,QP,25,-4.742647058823536,-60.19,True,False,stop,284,527
gpt-5.4-mini,level-2,geometric__basic_geometric_programming,GP,1,6.92820323027551,6.93,True,True,stop,266,673
gpt-5.4-mini,level-2,geometric__basic_geometric_programming,GP,2,20.533069176171747,20.53,True,True,stop,263,527
gpt-5.4-mini,level-2,geometric__basic_geometric_programming,GP,3,10.735871271461187,10.72,True,False,stop,268,581
gpt-5.4-mini,level-2,geometric__basic_geometric_programming,GP,4,11.45045682512972,5.27,True,False,stop,270,392
gpt-5.4-mini,level-2,geometric__basic_geometric_programming,GP,5,6.0,6,True,True,stop,264,260
gpt-5.4-mini,level-2,geometric__basic_geometric_programming,GP,6,8.048995012177526,15.3,True,False,stop,269,517
gpt-5.4-mini,level-2,geometric__basic_geometric_programming,GP,7,6.030226870855282,6.03,True,True,stop,266,554
gpt-5.4-mini,level-2,geometric__basic_geometric_programming,GP,8,4.4194338192452935,4.42,True,True,stop,261,610
gpt-5.4-mini,level-2,geometric__basic_geometric_programming,GP,9,6.621199478481605,8.7,True,False,stop,266,495
gpt-5.4-mini,level-2,geometric__basic_geometric_programming,GP,10,0.5499999974983946,0.55,True,True,stop,261,364
gpt-5.4-mini,level-2,geometric__basic_geometric_programming,GP,11,8.299100965226359,8.31,True,False,stop,267,487
gpt-5.4-mini,level-2,geometric__basic_geometric_programming,GP,12,9.155457280084267,9.14,True,False,stop,265,538
gpt-5.4-mini,level-2,geometric__basic_geometric_programming,GP,13,4.9512081921894495,4.95,True,True,stop,264,414
gpt-5.4-mini,level-2,geometric__basic_geometric_programming,GP,14,5.808595708532616,5.82,True,False,stop,266,678
gpt-5.4-mini,level-2,geometric__basic_geometric_programming,GP,15,5.943886682393317,5.94,True,True,stop,266,448
gpt-5.4-mini,level-2,geometric__basic_geometric_programming,GP,16,3.4641016151377544,3.46,True,True,stop,265,343
gpt-5.4-mini,level-2,geometric__basic_geometric_programming,GP,17,3.6364306518917706,3.64,True,True,stop,261,341
gpt-5.4-mini,level-2,geometric__basic_geometric_programming,GP,18,6.121564668748527,6.12,True,True,stop,265,395
gpt-5.4-mini,level-2,geometric__basic_geometric_programming,GP,19,2.354362089405747,2,True,False,stop,261,344
gpt-5.4-mini,level-2,geometric__basic_geometric_programming,GP,20,0.7415246301196246,0.64,True,False,stop,266,335
gpt-5.4-mini,level-2,geometric__basic_geometric_programming,GP,21,13.16017119854099,13.42,True,False,stop,261,467
gpt-5.4-mini,level-2,geometric__basic_geometric_programming,GP,22,5.834599683236885,5.84,True,True,stop,258,492
gpt-5.4-mini,level-2,geometric__basic_geometric_programming,GP,23,10.187614242692456,11.08,True,False,stop,266,478
gpt-5.4-mini,level-2,geometric__basic_geometric_programming,GP,24,7.259726925787131,7.32,True,False,stop,266,498
gpt-5.4-mini,level-2,geometric__basic_geometric_programming,GP,25,20.70196703122801,39.11,True,False,stop,266,454
gpt-5.4-mini,level-2,linear_programming__non_trivial_linear_programming,LP,1,3.0,3,True,True,stop,256,597
gpt-5.4-mini,level-2,linear_programming__non_trivial_linear_programming,LP,2,3.0,3,True,True,stop,255,206
gpt-5.4-mini,level-2,linear_programming__non_trivial_linear_programming,LP,3,28.0,28,True,True,stop,256,535
gpt-5.4-mini,level-2,linear_programming__non_trivial_linear_programming,LP,4,2.0,-0.6666666667,True,False,stop,255,314
gpt-5.4-mini,level-2,linear_programming__non_trivial_linear_programming,LP,5,46.0,46,True,True,stop,260,293
gpt-5.4-mini,level-2,linear_programming__non_trivial_linear_programming,LP,6,-72.0,-72,True,True,stop,257,321
gpt-5.4-mini,level-2,linear_programming__non_trivial_linear_programming,LP,7,2.0,2,True,True,stop,258,396
gpt-5.4-mini,level-2,linear_programming__non_trivial_linear_programming,LP,8,38.0,38,True,True,stop,254,348
gpt-5.4-mini,level-2,linear_programming__non_trivial_linear_programming,LP,9,93.0,93,True,True,stop,253,500
gpt-5.4-mini,level-2,linear_programming__non_trivial_linear_programming,LP,10,72.0,72,True,True,stop,255,339
gpt-5.4-mini,level-2,linear_programming__non_trivial_linear_programming,LP,11,40.0,40,True,True,stop,257,292
gpt-5.4-mini,level-2,linear_programming__non_trivial_linear_programming,LP,12,12.0,12,True,True,stop,258,512
gpt-5.4-mini,level-2,linear_programming__non_trivial_linear_programming,LP,13,4.0,4,True,True,stop,257,218
gpt-5.4-mini,level-2,linear_programming__non_trivial_linear_programming,LP,14,-16.0,-16,True,True,stop,257,187
gpt-5.4-mini,level-2,linear_programming__non_trivial_linear_programming,LP,15,41.0,41,True,True,stop,256,552
gpt-5.4-mini,level-2,linear_programming__non_trivial_linear_programming,LP,16,-22.0,-22,True,True,stop,257,328
gpt-5.4-mini,level-2,linear_programming__non_trivial_linear_programming,LP,17,12.0,10.29,True,False,stop,255,462
gpt-5.4-mini,level-2,linear_programming__non_trivial_linear_programming,LP,18,5.0,5,True,True,stop,258,305
gpt-5.4-mini,level-2,linear_programming__non_trivial_linear_programming,LP,19,-63.0,-63,True,True,stop,257,178
gpt-5.4-mini,level-2,linear_programming__non_trivial_linear_programming,LP,20,30.0,28.29,True,False,stop,255,485
gpt-5.4-mini,level-2,linear_programming__non_trivial_linear_programming,LP,21,10.0,10,True,True,stop,257,328
gpt-5.4-mini,level-2,linear_programming__non_trivial_linear_programming,LP,22,3.0,3,True,True,stop,257,238
gpt-5.4-mini,level-2,linear_programming__non_trivial_linear_programming,LP,23,-18.0,-18,True,True,stop,259,353
gpt-5.4-mini,level-2,linear_programming__non_trivial_linear_programming,LP,24,10.0,10,True,True,stop,256,388
gpt-5.4-mini,level-2,linear_programming__non_trivial_linear_programming,LP,25,-40.0,-40,True,True,stop,251,239
gpt-5.4-mini,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,1,-1.6428571428571428,-3.25,True,False,stop,316,88
gpt-5.4-mini,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,2,-1.5000000000000002,-1.38,True,False,stop,316,296
gpt-5.4-mini,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,3,-0.5999999999999999,0,True,False,stop,316,159
gpt-5.4-mini,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,4,-2.2499999999999996,0.25,True,False,stop,316,91
gpt-5.4-mini,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,5,-3.870400160177822,-4.38,True,False,stop,316,203
gpt-5.4-mini,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,6,-3.412834032881211,-3.58,True,False,stop,316,174
gpt-5.4-mini,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,7,-2.0,-2,True,True,stop,316,365
gpt-5.4-mini,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,8,-2.24943560250569,0.0,True,False,stop,316,246
gpt-5.4-mini,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,9,-5.028944265427433,-8.125,True,False,stop,316,244
gpt-5.4-mini,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,10,-1.1091141767915658,-0.05,True,False,stop,316,126
gpt-5.4-mini,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,11,-0.5388452380075851,-0.48,True,False,stop,316,188
gpt-5.4-mini,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,12,-1.2027449656676583,-3.44,True,False,stop,316,166
gpt-5.4-mini,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,13,-1.2115384615384615,-0.5192307692307693,True,False,stop,316,478
gpt-5.4-mini,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,14,-2.2688233808525147,-3.2222222222222223,True,False,stop,316,215
gpt-5.4-mini,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,15,-3.85,-3.85,True,True,stop,316,452
gpt-5.4-mini,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,16,-0.16666666666666666,-0.1666666667,True,True,stop,316,301
gpt-5.4-mini,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,17,-0.7941176470588234,-1.03,True,False,stop,316,310
gpt-5.4-mini,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,18,-1.8846153846153844,-1.76923,True,False,stop,316,429
gpt-5.4-mini,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,19,-4.9329953915187605,-4.0,True,False,stop,316,308
gpt-5.4-mini,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,20,-2.326220239708214,-4.77,True,False,stop,316,177
gpt-5.4-mini,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,21,-2.5882352941176476,-2.588235294117647,True,True,stop,316,357
gpt-5.4-mini,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,22,-1.2500000000000002,-1.0714286,True,False,stop,316,223
gpt-5.4-mini,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,23,-5.848400114093492,-8.6666666667,True,False,stop,316,264
gpt-5.4-mini,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,24,-2.317253839678489,-0.9,True,False,stop,316,159
gpt-5.4-mini,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,25,-1.777777777777778,-1,True,False,stop,316,192
gpt-5.4-mini,level-2,quadratic_programming__quadratic_programming,QP,1,8.378048780487813,0.76,True,False,stop,300,386
gpt-5.4-mini,level-2,quadratic_programming__quadratic_programming,QP,2,31.03999999864849,39.44,True,False,stop,299,515
gpt-5.4-mini,level-2,quadratic_programming__quadratic_programming,QP,3,42.00000000022205,42,True,True,stop,299,351
gpt-5.4-mini,level-2,quadratic_programming__quadratic_programming,QP,4,108.47499999999994,-14.28,True,False,stop,297,371
gpt-5.4-mini,level-2,quadratic_programming__quadratic_programming,QP,5,-2.0,-2,True,True,stop,300,257
gpt-5.4-mini,level-2,quadratic_programming__quadratic_programming,QP,6,78.3757399500557,-14.03,True,False,stop,297,298
gpt-5.4-mini,level-2,quadratic_programming__quadratic_programming,QP,7,46.000000000712426,46,True,True,stop,298,242
gpt-5.4-mini,level-2,quadratic_programming__quadratic_programming,QP,8,96.00000000103965,17.8,True,False,stop,301,373
gpt-5.4-mini,level-2,quadratic_programming__quadratic_programming,QP,9,-1.9655172413793078,-12.0454545,True,False,stop,301,478
gpt-5.4-mini,level-2,quadratic_programming__quadratic_programming,QP,10,182.04101551962736,-7.99,True,False,stop,303,395
gpt-5.4-mini,level-2,quadratic_programming__quadratic_programming,QP,11,54.000000047831634,54,True,True,stop,299,315
gpt-5.4-mini,level-2,quadratic_programming__quadratic_programming,QP,12,-1.9999999996984865,-2,True,True,stop,299,404
gpt-5.4-mini,level-2,quadratic_programming__quadratic_programming,QP,13,62.13888889729991,-15.08,True,False,stop,302,440
gpt-5.4-mini,level-2,quadratic_programming__quadratic_programming,QP,14,46.02352941176489,45.97,True,False,stop,301,551
gpt-5.4-mini,level-2,quadratic_programming__quadratic_programming,QP,15,6.000000000000001,-5.769230769230769,True,False,stop,299,539
gpt-5.4-mini,level-2,quadratic_programming__quadratic_programming,QP,16,29.000000011405557,29,True,True,stop,301,504
gpt-5.4-mini,level-2,quadratic_programming__quadratic_programming,QP,17,37.500000006158245,37.5,True,True,stop,298,391
gpt-5.4-mini,level-2,quadratic_programming__quadratic_programming,QP,18,2.944444445638918,2.8333333333333335,True,False,stop,302,467
gpt-5.4-mini,level-2,quadratic_programming__quadratic_programming,QP,19,282.2500000131683,282.25,True,True,stop,301,227
gpt-5.4-mini,level-2,quadratic_programming__quadratic_programming,QP,20,411.5827586206872,213.125,True,False,stop,298,554
gpt-5.4-mini,level-2,quadratic_programming__quadratic_programming,QP,21,18.444444444444237,18.44,True,True,stop,300,332
gpt-5.4-mini,level-2,quadratic_programming__quadratic_programming,QP,22,65.40625000045968,75.53125,True,False,stop,301,581
gpt-5.4-mini,level-2,quadratic_programming__quadratic_programming,QP,23,382.1111111218892,382.11,True,True,stop,299,520
gpt-5.4-mini,level-2,quadratic_programming__quadratic_programming,QP,24,35.60000000000002,35.6,True,True,stop,301,358
gpt-5.4-mini,level-2,quadratic_programming__quadratic_programming,QP,25,22.99999999988581,23,True,True,stop,298,354
gpt-5.4-mini,level-3,geometric__basic_geometric_programming,GP,1,1.732299936871923,6.2,True,False,stop,302,639
gpt-5.4-mini,level-3,geometric__basic_geometric_programming,GP,2,29.224600646821024,28.84,True,False,stop,290,1335
gpt-5.4-mini,level-3,geometric__basic_geometric_programming,GP,3,5.291502224600881,12.3,True,False,stop,292,536
gpt-5.4-mini,level-3,geometric__basic_geometric_programming,GP,4,0.2828427121087018,0.4642857,True,False,stop,286,649
gpt-5.4-mini,level-3,geometric__basic_geometric_programming,GP,5,3.0687089984672182,12.51,True,False,stop,292,437
gpt-5.4-mini,level-3,geometric__basic_geometric_programming,GP,6,2.4987213032829176,2.96,True,False,stop,279,1074
gpt-5.4-mini,level-3,geometric__basic_geometric_programming,GP,7,21.475104297602154,48.75,True,False,stop,289,331
gpt-5.4-mini,level-3,geometric__basic_geometric_programming,GP,8,0.4000000187408366,0.4,True,True,stop,296,565
gpt-5.4-mini,level-3,geometric__basic_geometric_programming,GP,9,16.72724032922442,22.49,True,False,stop,296,463
gpt-5.4-mini,level-3,geometric__basic_geometric_programming,GP,10,4.397691725451946,6.43,True,False,stop,292,506
gpt-5.4-mini,level-3,geometric__basic_geometric_programming,GP,11,0.34154199277876984,0.34,True,True,stop,296,784
gpt-5.4-mini,level-3,geometric__basic_geometric_programming,GP,12,2.8474740083778936,2.42,True,False,stop,295,614
gpt-5.4-mini,level-3,geometric__basic_geometric_programming,GP,13,2.6048706981955276,2.97,True,False,stop,286,412
gpt-5.4-mini,level-3,geometric__basic_geometric_programming,GP,14,2.190889612988114,2.19,True,True,stop,289,442
gpt-5.4-mini,level-3,geometric__basic_geometric_programming,GP,15,1.8456403824133711,9.58,True,False,stop,294,585
gpt-5.4-mini,level-3,geometric__basic_geometric_programming,GP,16,10.293305663698165,15.39,True,False,stop,290,588
gpt-5.4-mini,level-3,geometric__basic_geometric_programming,GP,17,0.7057515185178131,0.71,True,True,stop,304,465
gpt-5.4-mini,level-3,geometric__basic_geometric_programming,GP,18,11.743888455438105,8.47,True,False,stop,291,765
gpt-5.4-mini,level-3,geometric__basic_geometric_programming,GP,19,4.5175395107791685,6.19,True,False,stop,302,1718
gpt-5.4-mini,level-3,geometric__basic_geometric_programming,GP,20,11.775329280475392,10.47,True,False,stop,299,531
gpt-5.4-mini,level-3,geometric__basic_geometric_programming,GP,21,0.876923076901222,0.88,True,True,stop,292,378
gpt-5.4-mini,level-3,geometric__basic_geometric_programming,GP,22,15.355713754415305,17.64,True,False,stop,285,622
gpt-5.4-mini,level-3,geometric__basic_geometric_programming,GP,23,31.332264770458927,61.09,True,False,stop,299,329
gpt-5.4-mini,level-3,geometric__basic_geometric_programming,GP,24,7.623337317415972,44.72,True,False,stop,300,645
gpt-5.4-mini,level-3,geometric__basic_geometric_programming,GP,25,8.797261468547369,4.02,True,False,stop,295,524
gpt-5.4-mini,level-3,linear_programming__non_trivial_linear_programming,LP,1,-12.0,-12,True,True,stop,272,343
gpt-5.4-mini,level-3,linear_programming__non_trivial_linear_programming,LP,2,9.0,9,True,True,stop,274,380
