model,level,module,module_short,problem_index,expected_answer,model_answer,answered,correct,finish_reason,input_tokens,output_tokens
claude-haiku-4-5-20251001,level-1,linear_programming__non_trivial_linear_programming,LP,2,-8.0,-8,True,True,end_turn,384,871
claude-haiku-4-5-20251001,level-1,linear_programming__non_trivial_linear_programming,LP,3,-8.0,-8,True,True,end_turn,384,886
claude-haiku-4-5-20251001,level-1,linear_programming__non_trivial_linear_programming,LP,4,-6.0,-6,True,True,end_turn,383,1117
claude-haiku-4-5-20251001,level-1,linear_programming__non_trivial_linear_programming,LP,5,-18.0,-18,True,True,end_turn,383,672
claude-haiku-4-5-20251001,level-1,linear_programming__non_trivial_linear_programming,LP,6,-1.0,-1,True,True,end_turn,384,1173
claude-haiku-4-5-20251001,level-1,linear_programming__non_trivial_linear_programming,LP,7,-30.0,-30,True,True,end_turn,385,791
claude-haiku-4-5-20251001,level-1,linear_programming__non_trivial_linear_programming,LP,8,12.0,12.0,True,True,end_turn,384,790
claude-haiku-4-5-20251001,level-1,linear_programming__non_trivial_linear_programming,LP,9,-42.0,-42,True,True,end_turn,382,717
claude-haiku-4-5-20251001,level-1,linear_programming__non_trivial_linear_programming,LP,10,12.0,12,True,True,end_turn,383,606
claude-haiku-4-5-20251001,level-1,linear_programming__non_trivial_linear_programming,LP,11,-40.0,-40,True,True,end_turn,383,705
claude-haiku-4-5-20251001,level-1,linear_programming__non_trivial_linear_programming,LP,12,20.0,20,True,True,end_turn,385,1050
claude-haiku-4-5-20251001,level-1,linear_programming__non_trivial_linear_programming,LP,13,-27.0,-27,True,True,end_turn,383,466
claude-haiku-4-5-20251001,level-1,linear_programming__non_trivial_linear_programming,LP,14,-13.0,-13,True,True,end_turn,384,1018
claude-haiku-4-5-20251001,level-1,linear_programming__non_trivial_linear_programming,LP,15,56.0,56,True,True,end_turn,385,580
claude-haiku-4-5-20251001,level-1,linear_programming__non_trivial_linear_programming,LP,16,-9.0,-9,True,True,end_turn,383,1351
claude-haiku-4-5-20251001,level-1,linear_programming__non_trivial_linear_programming,LP,17,-32.0,-32,True,True,end_turn,385,629
claude-haiku-4-5-20251001,level-1,linear_programming__non_trivial_linear_programming,LP,18,-36.0,-36,True,True,end_turn,383,637
claude-haiku-4-5-20251001,level-1,linear_programming__non_trivial_linear_programming,LP,19,-12.0,-12,True,True,end_turn,383,1115
claude-haiku-4-5-20251001,level-1,linear_programming__non_trivial_linear_programming,LP,20,4.0,4,True,True,end_turn,383,771
claude-haiku-4-5-20251001,level-1,linear_programming__non_trivial_linear_programming,LP,21,8.0,8,True,True,end_turn,383,1125
claude-haiku-4-5-20251001,level-1,linear_programming__non_trivial_linear_programming,LP,22,8.0,8.0,True,True,end_turn,383,491
claude-haiku-4-5-20251001,level-1,linear_programming__non_trivial_linear_programming,LP,23,12.0,12,True,True,end_turn,383,502
claude-haiku-4-5-20251001,level-1,linear_programming__non_trivial_linear_programming,LP,24,45.0,45.0,True,True,end_turn,383,824
claude-haiku-4-5-20251001,level-1,linear_programming__non_trivial_linear_programming,LP,25,9.0,9.0,True,True,end_turn,384,1340
claude-haiku-4-5-20251001,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,1,-2.9457227954162417,-0.45,True,False,end_turn,426,1634
claude-haiku-4-5-20251001,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,2,-0.5000000000000001,-0.5,True,True,end_turn,426,881
claude-haiku-4-5-20251001,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,3,-3.1999999999999997,-3.2,True,True,end_turn,426,1067
claude-haiku-4-5-20251001,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,4,-1.3448275862068964,-4.03,True,False,end_turn,426,1756
claude-haiku-4-5-20251001,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,5,-1.5445840040597094,-2.5,True,False,end_turn,426,1508
claude-haiku-4-5-20251001,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,6,-6.841533365055232,-6.5,True,False,end_turn,426,2192
claude-haiku-4-5-20251001,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,7,-0.2884615384615385,-0.29,True,True,end_turn,426,987
claude-haiku-4-5-20251001,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,8,-2.4941789126570786,-2.83,True,False,end_turn,426,1242
claude-haiku-4-5-20251001,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,9,-4.0357142857142865,-4.04,True,True,end_turn,426,1249
claude-haiku-4-5-20251001,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,10,-3.413793103448276,-3.41,True,True,end_turn,426,1222
claude-haiku-4-5-20251001,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,11,-1.0,-1.0,True,True,end_turn,426,785
claude-haiku-4-5-20251001,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,12,-1.1363636363636362,-1.14,True,True,end_turn,426,1079
claude-haiku-4-5-20251001,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,13,-2.4146033136827745,-2.0,True,False,end_turn,426,1844
claude-haiku-4-5-20251001,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,14,-0.5357142857142856,-0.54,True,True,end_turn,426,1323
claude-haiku-4-5-20251001,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,15,-0.6600000000000001,-0.66,True,True,end_turn,426,832
claude-haiku-4-5-20251001,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,16,-2.8461538461538445,-2.85,True,True,end_turn,426,1183
claude-haiku-4-5-20251001,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,17,-3.499999999999999,-3.5,True,True,end_turn,426,987
claude-haiku-4-5-20251001,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,18,-1.3636363636363638,-1.36,True,True,end_turn,426,1251
claude-haiku-4-5-20251001,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,19,-1.638410684448729,-0.65,True,False,end_turn,426,2051
claude-haiku-4-5-20251001,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,20,-5.100653152113239,-0.15,True,False,end_turn,426,1859
claude-haiku-4-5-20251001,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,21,-1.125,-1.125,True,True,end_turn,426,1020
claude-haiku-4-5-20251001,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,22,-4.583333333333335,-4.58,True,True,end_turn,426,808
claude-haiku-4-5-20251001,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,23,-0.75,-0.75,True,True,end_turn,426,814
claude-haiku-4-5-20251001,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,24,-0.8653846153846154,-0.87,True,True,end_turn,426,1258
claude-haiku-4-5-20251001,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,25,-0.8181818181818183,-0.82,True,True,end_turn,426,1233
claude-haiku-4-5-20251001,level-1,quadratic_programming__quadratic_programming,QP,1,434.5000007998601,434.5,True,True,end_turn,426,1345
claude-haiku-4-5-20251001,level-1,quadratic_programming__quadratic_programming,QP,2,52.22058823529397,52.49,True,False,end_turn,428,1199
claude-haiku-4-5-20251001,level-1,quadratic_programming__quadratic_programming,QP,3,43.70710061257786,44.25,True,False,end_turn,428,1173
claude-haiku-4-5-20251001,level-1,quadratic_programming__quadratic_programming,QP,4,59.625000077502335,59.625,True,True,end_turn,429,1471
claude-haiku-4-5-20251001,level-1,quadratic_programming__quadratic_programming,QP,5,234.44117647058678,234.45,True,True,end_turn,427,1189
claude-haiku-4-5-20251001,level-1,quadratic_programming__quadratic_programming,QP,6,139.75619837748158,139.75,True,True,end_turn,428,1296
claude-haiku-4-5-20251001,level-1,quadratic_programming__quadratic_programming,QP,7,-8.500000000000002,-8.5,True,True,end_turn,428,794
claude-haiku-4-5-20251001,level-1,quadratic_programming__quadratic_programming,QP,8,1.1800000006661828,1.18,True,True,end_turn,428,1306
claude-haiku-4-5-20251001,level-1,quadratic_programming__quadratic_programming,QP,9,13.313207548937555,14.8,True,False,end_turn,424,1305
claude-haiku-4-5-20251001,level-1,quadratic_programming__quadratic_programming,QP,10,80.1666666805012,80.17,True,True,end_turn,427,766
claude-haiku-4-5-20251001,level-1,quadratic_programming__quadratic_programming,QP,11,248.7812521572996,248.78,True,True,end_turn,430,1276
claude-haiku-4-5-20251001,level-1,quadratic_programming__quadratic_programming,QP,12,180.43425710188973,183.65,True,False,end_turn,429,1282
claude-haiku-4-5-20251001,level-1,quadratic_programming__quadratic_programming,QP,13,35.00000012569968,35,True,True,end_turn,425,1297
claude-haiku-4-5-20251001,level-1,quadratic_programming__quadratic_programming,QP,14,128.8749999999999,128.875,True,True,end_turn,429,1090
claude-haiku-4-5-20251001,level-1,quadratic_programming__quadratic_programming,QP,15,-7.289256198347107,-6.89,True,False,end_turn,432,1654
claude-haiku-4-5-20251001,level-1,quadratic_programming__quadratic_programming,QP,16,-10.343749966161802,-10.34,True,True,end_turn,428,1193
claude-haiku-4-5-20251001,level-1,quadratic_programming__quadratic_programming,QP,17,8.42352941176462,8.42,True,True,end_turn,426,1306
claude-haiku-4-5-20251001,level-1,quadratic_programming__quadratic_programming,QP,18,102.2264957264954,102.24,True,False,end_turn,425,1454
claude-haiku-4-5-20251001,level-1,quadratic_programming__quadratic_programming,QP,19,0.9374999999999987,0.94,True,True,end_turn,426,1147
claude-haiku-4-5-20251001,level-1,quadratic_programming__quadratic_programming,QP,20,-0.0689655172413792,-0.07,True,True,end_turn,428,1196
claude-haiku-4-5-20251001,level-1,quadratic_programming__quadratic_programming,QP,21,6.399999999999943,6.4,True,True,end_turn,425,1122
claude-haiku-4-5-20251001,level-1,quadratic_programming__quadratic_programming,QP,22,1.7896725440806143,1.85,True,False,end_turn,427,1648
claude-haiku-4-5-20251001,level-1,quadratic_programming__quadratic_programming,QP,23,4.720000000000004,4.72,True,True,end_turn,427,805
claude-haiku-4-5-20251001,level-1,quadratic_programming__quadratic_programming,QP,24,0.27160493827160576,0.27,True,True,end_turn,425,1271
claude-haiku-4-5-20251001,level-1,quadratic_programming__quadratic_programming,QP,25,-4.742647058823536,99.82,True,False,end_turn,423,1582
claude-haiku-4-5-20251001,level-2,geometric__basic_geometric_programming,GP,1,6.92820323027551,6.97,True,False,end_turn,420,1532
claude-haiku-4-5-20251001,level-2,geometric__basic_geometric_programming,GP,2,20.533069176171747,20.73,True,False,end_turn,415,1280
claude-haiku-4-5-20251001,level-2,geometric__basic_geometric_programming,GP,3,10.735871271461187,10.73,True,True,end_turn,423,1180
claude-haiku-4-5-20251001,level-2,geometric__basic_geometric_programming,GP,4,11.45045682512972,13.22,True,False,end_turn,425,1182
claude-haiku-4-5-20251001,level-2,geometric__basic_geometric_programming,GP,5,6.0,6.0,True,True,end_turn,418,901
claude-haiku-4-5-20251001,level-2,geometric__basic_geometric_programming,GP,6,8.048995012177526,10.34,True,False,end_turn,422,1238
claude-haiku-4-5-20251001,level-2,geometric__basic_geometric_programming,GP,7,6.030226870855282,6.03,True,True,end_turn,419,1068
claude-haiku-4-5-20251001,level-2,geometric__basic_geometric_programming,GP,8,4.4194338192452935,4.42,True,True,end_turn,412,1164
claude-haiku-4-5-20251001,level-2,geometric__basic_geometric_programming,GP,9,6.621199478481605,6.62,True,True,end_turn,420,1247
claude-haiku-4-5-20251001,level-2,geometric__basic_geometric_programming,GP,10,0.5499999974983946,0.564,True,False,end_turn,413,1013
claude-haiku-4-5-20251001,level-2,geometric__basic_geometric_programming,GP,11,8.299100965226359,8.29,True,True,end_turn,419,1170
claude-haiku-4-5-20251001,level-2,geometric__basic_geometric_programming,GP,12,9.155457280084267,9.14,True,False,end_turn,417,1103
claude-haiku-4-5-20251001,level-2,geometric__basic_geometric_programming,GP,13,4.9512081921894495,4.96,True,True,end_turn,417,1227
claude-haiku-4-5-20251001,level-2,geometric__basic_geometric_programming,GP,14,5.808595708532616,6.22,True,False,end_turn,419,1359
claude-haiku-4-5-20251001,level-2,geometric__basic_geometric_programming,GP,15,5.943886682393317,5.95,True,True,end_turn,419,879
claude-haiku-4-5-20251001,level-2,geometric__basic_geometric_programming,GP,16,3.4641016151377544,3.464,True,True,end_turn,417,981
claude-haiku-4-5-20251001,level-2,geometric__basic_geometric_programming,GP,17,3.6364306518917706,3.63,True,True,end_turn,412,1060
claude-haiku-4-5-20251001,level-2,geometric__basic_geometric_programming,GP,18,6.121564668748527,6.13,True,True,end_turn,418,1041
claude-haiku-4-5-20251001,level-2,geometric__basic_geometric_programming,GP,19,2.354362089405747,2.84,True,False,end_turn,411,1286
claude-haiku-4-5-20251001,level-2,geometric__basic_geometric_programming,GP,20,0.7415246301196246,0.74,True,True,end_turn,421,1211
claude-haiku-4-5-20251001,level-2,geometric__basic_geometric_programming,GP,21,13.16017119854099,13.16,True,True,end_turn,413,1048
claude-haiku-4-5-20251001,level-2,geometric__basic_geometric_programming,GP,22,5.834599683236885,5.84,True,True,end_turn,410,1254
claude-haiku-4-5-20251001,level-2,geometric__basic_geometric_programming,GP,23,10.187614242692456,10.84,True,False,end_turn,419,1051
claude-haiku-4-5-20251001,level-2,geometric__basic_geometric_programming,GP,24,7.259726925787131,7.27,True,False,end_turn,419,1142
claude-haiku-4-5-20251001,level-2,geometric__basic_geometric_programming,GP,25,20.70196703122801,20.79,True,False,end_turn,420,1255
claude-haiku-4-5-20251001,level-2,linear_programming__non_trivial_linear_programming,LP,1,3.0,3,True,True,end_turn,397,1255
claude-haiku-4-5-20251001,level-2,linear_programming__non_trivial_linear_programming,LP,2,3.0,3.0,True,True,end_turn,396,508
claude-haiku-4-5-20251001,level-2,linear_programming__non_trivial_linear_programming,LP,3,28.0,28,True,True,end_turn,396,909
claude-haiku-4-5-20251001,level-2,linear_programming__non_trivial_linear_programming,LP,4,2.0,3.78,True,False,end_turn,395,996
claude-haiku-4-5-20251001,level-2,linear_programming__non_trivial_linear_programming,LP,5,46.0,46,True,True,end_turn,396,840
claude-haiku-4-5-20251001,level-2,linear_programming__non_trivial_linear_programming,LP,6,-72.0,-72,True,True,end_turn,397,1040
claude-haiku-4-5-20251001,level-2,linear_programming__non_trivial_linear_programming,LP,7,2.0,2,True,True,end_turn,394,1053
claude-haiku-4-5-20251001,level-2,linear_programming__non_trivial_linear_programming,LP,8,38.0,38,True,True,end_turn,395,804
claude-haiku-4-5-20251001,level-2,linear_programming__non_trivial_linear_programming,LP,9,93.0,93,True,True,end_turn,394,1154
claude-haiku-4-5-20251001,level-2,linear_programming__non_trivial_linear_programming,LP,10,72.0,72,True,True,end_turn,394,797
claude-haiku-4-5-20251001,level-2,linear_programming__non_trivial_linear_programming,LP,11,40.0,40,True,True,end_turn,397,829
claude-haiku-4-5-20251001,level-2,linear_programming__non_trivial_linear_programming,LP,12,12.0,12,True,True,end_turn,395,982
claude-haiku-4-5-20251001,level-2,linear_programming__non_trivial_linear_programming,LP,13,4.0,4.0,True,True,end_turn,393,660
claude-haiku-4-5-20251001,level-2,linear_programming__non_trivial_linear_programming,LP,14,-16.0,-16,True,True,end_turn,395,594
claude-haiku-4-5-20251001,level-2,linear_programming__non_trivial_linear_programming,LP,15,41.0,41,True,True,end_turn,397,1024
claude-haiku-4-5-20251001,level-2,linear_programming__non_trivial_linear_programming,LP,16,-22.0,-22,True,True,end_turn,395,997
claude-haiku-4-5-20251001,level-2,linear_programming__non_trivial_linear_programming,LP,17,12.0,12,True,True,end_turn,395,1150
claude-haiku-4-5-20251001,level-2,linear_programming__non_trivial_linear_programming,LP,18,5.0,5.0,True,True,end_turn,395,1173
claude-haiku-4-5-20251001,level-2,linear_programming__non_trivial_linear_programming,LP,19,-63.0,-63,True,True,end_turn,396,908
claude-haiku-4-5-20251001,level-2,linear_programming__non_trivial_linear_programming,LP,20,30.0,30,True,True,end_turn,394,1226
claude-haiku-4-5-20251001,level-2,linear_programming__non_trivial_linear_programming,LP,21,10.0,10,True,True,end_turn,397,1167
claude-haiku-4-5-20251001,level-2,linear_programming__non_trivial_linear_programming,LP,22,3.0,3.0,True,True,end_turn,396,626
claude-haiku-4-5-20251001,level-2,linear_programming__non_trivial_linear_programming,LP,23,-18.0,-18,True,True,end_turn,396,1068
claude-haiku-4-5-20251001,level-2,linear_programming__non_trivial_linear_programming,LP,24,10.0,10.0,True,True,end_turn,395,1075
claude-haiku-4-5-20251001,level-2,linear_programming__non_trivial_linear_programming,LP,25,-40.0,-40,True,True,end_turn,392,1062
claude-haiku-4-5-20251001,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,1,-1.6428571428571428,-1.64,True,True,end_turn,468,1503
claude-haiku-4-5-20251001,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,2,-1.5000000000000002,-1.5,True,True,end_turn,468,1087
claude-haiku-4-5-20251001,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,3,-0.5999999999999999,-0.6,True,True,end_turn,468,1189
claude-haiku-4-5-20251001,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,4,-2.2499999999999996,-2.25,True,True,end_turn,468,789
claude-haiku-4-5-20251001,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,5,-3.870400160177822,-3.43,True,False,end_turn,468,2716
claude-haiku-4-5-20251001,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,6,-3.412834032881211,-6.5,True,False,end_turn,468,1051
claude-haiku-4-5-20251001,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,7,-2.0,-2.0,True,True,end_turn,468,1048
claude-haiku-4-5-20251001,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,8,-2.24943560250569,-2.24,True,True,end_turn,468,2744
claude-haiku-4-5-20251001,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,9,-5.028944265427433,6.5,True,False,end_turn,468,9142
claude-haiku-4-5-20251001,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,10,-1.1091141767915658,,False,,max_tokens,468,16000
claude-haiku-4-5-20251001,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,11,-0.5388452380075851,1.1,True,False,end_turn,468,14556
claude-haiku-4-5-20251001,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,12,-1.2027449656676583,-0.37,True,False,end_turn,468,3401
claude-haiku-4-5-20251001,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,13,-1.2115384615384615,-1.21,True,True,end_turn,468,1665
claude-haiku-4-5-20251001,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,14,-2.2688233808525147,,False,,max_tokens,468,16000
claude-haiku-4-5-20251001,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,15,-3.85,0,True,False,end_turn,468,1663
claude-haiku-4-5-20251001,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,16,-0.16666666666666666,-0.1667,True,True,end_turn,468,912
claude-haiku-4-5-20251001,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,17,-0.7941176470588234,-0.79,True,True,end_turn,468,1402
claude-haiku-4-5-20251001,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,18,-1.8846153846153844,-1.89,True,True,end_turn,468,1801
claude-haiku-4-5-20251001,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,19,-4.9329953915187605,-3.47,True,False,end_turn,468,1451
claude-haiku-4-5-20251001,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,20,-2.326220239708214,-1.667,True,False,end_turn,468,13655
claude-haiku-4-5-20251001,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,21,-2.5882352941176476,-2.125,True,False,end_turn,468,1761
claude-haiku-4-5-20251001,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,22,-1.2500000000000002,-0.525,True,False,end_turn,468,1716
claude-haiku-4-5-20251001,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,23,-5.848400114093492,-5.82,True,False,end_turn,468,2815
claude-haiku-4-5-20251001,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,24,-2.317253839678489,,False,,max_tokens,468,16000
claude-haiku-4-5-20251001,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,25,-1.777777777777778,4.0,True,False,end_turn,468,1832
claude-haiku-4-5-20251001,level-2,quadratic_programming__quadratic_programming,QP,1,8.378048780487813,8.38,True,True,end_turn,442,1339
claude-haiku-4-5-20251001,level-2,quadratic_programming__quadratic_programming,QP,2,31.03999999864849,31.04,True,True,end_turn,439,1471
claude-haiku-4-5-20251001,level-2,quadratic_programming__quadratic_programming,QP,3,42.00000000022205,42,True,True,end_turn,441,1288
claude-haiku-4-5-20251001,level-2,quadratic_programming__quadratic_programming,QP,4,108.47499999999994,108.48,True,True,end_turn,438,1407
claude-haiku-4-5-20251001,level-2,quadratic_programming__quadratic_programming,QP,5,-2.0,-2.0,True,True,end_turn,442,1034
claude-haiku-4-5-20251001,level-2,quadratic_programming__quadratic_programming,QP,6,78.3757399500557,57.78,True,False,end_turn,440,1654
claude-haiku-4-5-20251001,level-2,quadratic_programming__quadratic_programming,QP,7,46.000000000712426,46,True,True,end_turn,441,1007
claude-haiku-4-5-20251001,level-2,quadratic_programming__quadratic_programming,QP,8,96.00000000103965,96.0,True,True,end_turn,441,1519
claude-haiku-4-5-20251001,level-2,quadratic_programming__quadratic_programming,QP,9,-1.9655172413793078,-1.97,True,True,end_turn,438,1190
claude-haiku-4-5-20251001,level-2,quadratic_programming__quadratic_programming,QP,10,182.04101551962736,179.27,True,False,end_turn,441,1468
claude-haiku-4-5-20251001,level-2,quadratic_programming__quadratic_programming,QP,11,54.000000047831634,54.0,True,True,end_turn,438,1126
claude-haiku-4-5-20251001,level-2,quadratic_programming__quadratic_programming,QP,12,-1.9999999996984865,-2.0,True,True,end_turn,437,1294
claude-haiku-4-5-20251001,level-2,quadratic_programming__quadratic_programming,QP,13,62.13888889729991,62.14,True,True,end_turn,438,1190
claude-haiku-4-5-20251001,level-2,quadratic_programming__quadratic_programming,QP,14,46.02352941176489,46.02,True,True,end_turn,440,1527
claude-haiku-4-5-20251001,level-2,quadratic_programming__quadratic_programming,QP,15,6.000000000000001,14.85,True,False,end_turn,442,1437
claude-haiku-4-5-20251001,level-2,quadratic_programming__quadratic_programming,QP,16,29.000000011405557,29.0,True,True,end_turn,441,1146
claude-haiku-4-5-20251001,level-2,quadratic_programming__quadratic_programming,QP,17,37.500000006158245,37.5,True,True,end_turn,439,1193
claude-haiku-4-5-20251001,level-2,quadratic_programming__quadratic_programming,QP,18,2.944444445638918,2.94,True,True,end_turn,442,1576
claude-haiku-4-5-20251001,level-2,quadratic_programming__quadratic_programming,QP,19,282.2500000131683,282.25,True,True,end_turn,439,1032
claude-haiku-4-5-20251001,level-2,quadratic_programming__quadratic_programming,QP,20,411.5827586206872,411.8,True,False,end_turn,438,1253
claude-haiku-4-5-20251001,level-2,quadratic_programming__quadratic_programming,QP,21,18.444444444444237,18.44,True,True,end_turn,437,1028
claude-haiku-4-5-20251001,level-2,quadratic_programming__quadratic_programming,QP,22,65.40625000045968,65.41,True,True,end_turn,441,1391
claude-haiku-4-5-20251001,level-2,quadratic_programming__quadratic_programming,QP,23,382.1111111218892,382.11,True,True,end_turn,440,1365
claude-haiku-4-5-20251001,level-2,quadratic_programming__quadratic_programming,QP,24,35.60000000000002,35.6,True,True,end_turn,442,1063
claude-haiku-4-5-20251001,level-2,quadratic_programming__quadratic_programming,QP,25,22.99999999988581,23,True,True,end_turn,440,931
claude-haiku-4-5-20251001,level-3,geometric__basic_geometric_programming,GP,1,1.732299936871923,5.375,True,False,end_turn,466,1918
claude-haiku-4-5-20251001,level-3,geometric__basic_geometric_programming,GP,2,29.224600646821024,30.17,True,False,end_turn,451,1219
claude-haiku-4-5-20251001,level-3,geometric__basic_geometric_programming,GP,3,5.291502224600881,6.32,True,False,end_turn,454,1475
claude-haiku-4-5-20251001,level-3,geometric__basic_geometric_programming,GP,4,0.2828427121087018,0.287,True,True,end_turn,445,1261
claude-haiku-4-5-20251001,level-3,geometric__basic_geometric_programming,GP,5,3.0687089984672182,5.73,True,False,end_turn,453,1449
