model,level,module,module_short,problem_index,expected_answer,model_answer,answered,correct,finish_reason,input_tokens,output_tokens
claude-sonnet-4-6,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,4,-1.3448275862068964,-1.3448,True,True,end_turn,456,1867
claude-sonnet-4-6,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,5,-1.5445840040597094,-1.546,True,True,end_turn,456,10519
claude-sonnet-4-6,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,6,-6.841533365055232,-6.841,True,True,end_turn,456,7859
claude-sonnet-4-6,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,7,-0.2884615384615385,-0.2885,True,True,end_turn,456,1541
claude-sonnet-4-6,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,8,-2.4941789126570786,-2.496,True,True,end_turn,456,9098
claude-sonnet-4-6,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,9,-4.0357142857142865,-4.0357,True,True,end_turn,456,1827
claude-sonnet-4-6,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,10,-3.413793103448276,-3.4138,True,True,end_turn,456,1526
claude-sonnet-4-6,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,11,-1.0,-1,True,True,end_turn,456,1402
claude-sonnet-4-6,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,12,-1.1363636363636362,-1.1364,True,True,end_turn,456,1619
claude-sonnet-4-6,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,13,-2.4146033136827745,-2.414,True,True,end_turn,456,10253
claude-sonnet-4-6,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,14,-0.5357142857142856,-0.5357,True,True,end_turn,456,1880
claude-sonnet-4-6,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,15,-0.6600000000000001,-0.66,True,True,end_turn,456,1679
claude-sonnet-4-6,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,16,-2.8461538461538445,-2.8462,True,True,end_turn,456,1284
claude-sonnet-4-6,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,17,-3.499999999999999,-3.5,True,True,end_turn,456,1163
claude-sonnet-4-6,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,18,-1.3636363636363638,-1.3636,True,True,end_turn,456,1372
claude-sonnet-4-6,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,19,-1.638410684448729,-1.639,True,True,end_turn,456,9420
claude-sonnet-4-6,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,20,-5.100653152113239,-5.1,True,True,end_turn,456,7882
claude-sonnet-4-6,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,21,-1.125,-1.125,True,True,end_turn,456,1358
claude-sonnet-4-6,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,22,-4.583333333333335,-4.5833,True,True,end_turn,456,946
claude-sonnet-4-6,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,23,-0.75,-0.75,True,True,end_turn,456,870
claude-sonnet-4-6,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,24,-0.8653846153846154,-0.8654,True,True,end_turn,456,1482
claude-sonnet-4-6,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,25,-0.8181818181818183,-0.8182,True,True,end_turn,456,1585
claude-sonnet-4-6,level-1,quadratic_programming__quadratic_programming,QP,1,434.5000007998601,434.5,True,True,end_turn,456,2098
claude-sonnet-4-6,level-1,quadratic_programming__quadratic_programming,QP,2,52.22058823529397,52.22,True,True,end_turn,458,2204
claude-sonnet-4-6,level-1,quadratic_programming__quadratic_programming,QP,3,43.70710061257786,43.707,True,True,end_turn,458,4261
claude-sonnet-4-6,level-1,quadratic_programming__quadratic_programming,QP,4,59.625000077502335,59.625,True,True,end_turn,459,2079
claude-sonnet-4-6,level-1,quadratic_programming__quadratic_programming,QP,5,234.44117647058678,234.44,True,True,end_turn,457,2408
claude-sonnet-4-6,level-1,quadratic_programming__quadratic_programming,QP,6,139.75619837748158,139.756,True,True,end_turn,458,2470
claude-sonnet-4-6,level-1,quadratic_programming__quadratic_programming,QP,7,-8.500000000000002,-8.5,True,True,end_turn,458,741
claude-sonnet-4-6,level-1,quadratic_programming__quadratic_programming,QP,8,1.1800000006661828,1.18,True,True,end_turn,458,2359
claude-sonnet-4-6,level-1,quadratic_programming__quadratic_programming,QP,9,13.313207548937555,13.31,True,True,end_turn,454,5357
claude-sonnet-4-6,level-1,quadratic_programming__quadratic_programming,QP,10,80.1666666805012,80.1667,True,True,end_turn,457,1120
claude-sonnet-4-6,level-1,quadratic_programming__quadratic_programming,QP,11,248.7812521572996,248.78,True,True,end_turn,460,1892
claude-sonnet-4-6,level-1,quadratic_programming__quadratic_programming,QP,12,180.43425710188973,180.43,True,True,end_turn,459,2371
claude-sonnet-4-6,level-1,quadratic_programming__quadratic_programming,QP,13,35.00000012569968,35,True,True,end_turn,455,1928
claude-sonnet-4-6,level-1,quadratic_programming__quadratic_programming,QP,14,128.8749999999999,128.875,True,True,end_turn,459,886
claude-sonnet-4-6,level-1,quadratic_programming__quadratic_programming,QP,15,-7.289256198347107,-7.289,True,True,end_turn,462,2320
claude-sonnet-4-6,level-1,quadratic_programming__quadratic_programming,QP,16,-10.343749966161802,-10.34375,True,True,end_turn,458,1829
claude-sonnet-4-6,level-1,quadratic_programming__quadratic_programming,QP,17,8.42352941176462,8.4235,True,True,end_turn,456,2687
claude-sonnet-4-6,level-1,quadratic_programming__quadratic_programming,QP,18,102.2264957264954,102.23,True,True,end_turn,455,3075
claude-sonnet-4-6,level-1,quadratic_programming__quadratic_programming,QP,19,0.9374999999999987,0.9375,True,True,end_turn,456,1180
claude-sonnet-4-6,level-1,quadratic_programming__quadratic_programming,QP,20,-0.0689655172413792,-0.06897,True,True,end_turn,458,1289
claude-sonnet-4-6,level-1,quadratic_programming__quadratic_programming,QP,21,6.399999999999943,6.4,True,True,end_turn,455,1636
claude-sonnet-4-6,level-1,quadratic_programming__quadratic_programming,QP,22,1.7896725440806143,1.7897,True,True,end_turn,457,2780
claude-sonnet-4-6,level-1,quadratic_programming__quadratic_programming,QP,23,4.720000000000004,4.72,True,True,end_turn,457,1285
claude-sonnet-4-6,level-1,quadratic_programming__quadratic_programming,QP,24,0.27160493827160576,0.2716,True,True,end_turn,455,1500
claude-sonnet-4-6,level-1,quadratic_programming__quadratic_programming,QP,25,-4.742647058823536,-4.7426,True,True,end_turn,453,2418
claude-sonnet-4-6,level-2,geometric__basic_geometric_programming,GP,1,6.92820323027551,6.9282,True,True,end_turn,450,1594
claude-sonnet-4-6,level-2,geometric__basic_geometric_programming,GP,2,20.533069176171747,20.535,True,True,end_turn,445,5774
claude-sonnet-4-6,level-2,geometric__basic_geometric_programming,GP,3,10.735871271461187,10.736,True,True,end_turn,453,8634
claude-sonnet-4-6,level-2,geometric__basic_geometric_programming,GP,4,11.45045682512972,11.451,True,True,end_turn,455,10111
claude-sonnet-4-6,level-2,geometric__basic_geometric_programming,GP,5,6.0,6,True,True,end_turn,448,812
claude-sonnet-4-6,level-2,geometric__basic_geometric_programming,GP,6,8.048995012177526,8.05,True,True,end_turn,452,3588
claude-sonnet-4-6,level-2,geometric__basic_geometric_programming,GP,7,6.030226870855282,6.03,True,True,end_turn,449,6856
claude-sonnet-4-6,level-2,geometric__basic_geometric_programming,GP,8,4.4194338192452935,4.4196,True,True,end_turn,442,6397
claude-sonnet-4-6,level-2,geometric__basic_geometric_programming,GP,9,6.621199478481605,6.62,True,True,end_turn,450,7667
claude-sonnet-4-6,level-2,geometric__basic_geometric_programming,GP,10,0.5499999974983946,0.55,True,True,end_turn,443,915
claude-sonnet-4-6,level-2,geometric__basic_geometric_programming,GP,11,8.299100965226359,8.3,True,True,end_turn,449,3893
claude-sonnet-4-6,level-2,geometric__basic_geometric_programming,GP,12,9.155457280084267,9.155,True,True,end_turn,447,10189
claude-sonnet-4-6,level-2,geometric__basic_geometric_programming,GP,13,4.9512081921894495,4.9511,True,True,end_turn,447,3576
claude-sonnet-4-6,level-2,geometric__basic_geometric_programming,GP,14,5.808595708532616,5.81,True,True,end_turn,449,4032
claude-sonnet-4-6,level-2,geometric__basic_geometric_programming,GP,15,5.943886682393317,5.944,True,True,end_turn,449,1937
claude-sonnet-4-6,level-2,geometric__basic_geometric_programming,GP,16,3.4641016151377544,3.4641,True,True,end_turn,447,1340
claude-sonnet-4-6,level-2,geometric__basic_geometric_programming,GP,17,3.6364306518917706,3.637,True,True,end_turn,442,5351
claude-sonnet-4-6,level-2,geometric__basic_geometric_programming,GP,18,6.121564668748527,6.12,True,True,end_turn,448,6613
claude-sonnet-4-6,level-2,geometric__basic_geometric_programming,GP,19,2.354362089405747,2.354,True,True,end_turn,441,6084
claude-sonnet-4-6,level-2,geometric__basic_geometric_programming,GP,20,0.7415246301196246,0.7415,True,True,end_turn,451,2360
claude-sonnet-4-6,level-2,geometric__basic_geometric_programming,GP,21,13.16017119854099,13.16,True,True,end_turn,443,7339
claude-sonnet-4-6,level-2,geometric__basic_geometric_programming,GP,22,5.834599683236885,5.834,True,True,end_turn,440,2278
claude-sonnet-4-6,level-2,geometric__basic_geometric_programming,GP,23,10.187614242692456,10.19,True,True,end_turn,449,5268
claude-sonnet-4-6,level-2,geometric__basic_geometric_programming,GP,24,7.259726925787131,7.26,True,True,end_turn,449,5280
claude-sonnet-4-6,level-2,geometric__basic_geometric_programming,GP,25,20.70196703122801,20.7,True,True,end_turn,450,3176
claude-sonnet-4-6,level-2,linear_programming__non_trivial_linear_programming,LP,1,3.0,3,True,True,end_turn,427,9050
claude-sonnet-4-6,level-2,linear_programming__non_trivial_linear_programming,LP,2,3.0,3,True,True,end_turn,426,350
claude-sonnet-4-6,level-2,linear_programming__non_trivial_linear_programming,LP,3,28.0,28,True,True,end_turn,426,2827
claude-sonnet-4-6,level-2,linear_programming__non_trivial_linear_programming,LP,4,2.0,2,True,True,end_turn,425,1779
claude-sonnet-4-6,level-2,linear_programming__non_trivial_linear_programming,LP,5,46.0,46,True,True,end_turn,426,3470
claude-sonnet-4-6,level-2,linear_programming__non_trivial_linear_programming,LP,6,-72.0,-72,True,True,end_turn,427,2289
claude-sonnet-4-6,level-2,linear_programming__non_trivial_linear_programming,LP,7,2.0,2,True,True,end_turn,424,2373
claude-sonnet-4-6,level-2,linear_programming__non_trivial_linear_programming,LP,8,38.0,38,True,True,end_turn,425,2406
claude-sonnet-4-6,level-2,linear_programming__non_trivial_linear_programming,LP,9,93.0,93,True,True,end_turn,424,3939
claude-sonnet-4-6,level-2,linear_programming__non_trivial_linear_programming,LP,10,72.0,72,True,True,end_turn,424,2058
claude-sonnet-4-6,level-2,linear_programming__non_trivial_linear_programming,LP,11,40.0,40,True,True,end_turn,427,1076
claude-sonnet-4-6,level-2,linear_programming__non_trivial_linear_programming,LP,12,12.0,12,True,True,end_turn,425,2959
claude-sonnet-4-6,level-2,linear_programming__non_trivial_linear_programming,LP,13,4.0,4,True,True,end_turn,423,545
claude-sonnet-4-6,level-2,linear_programming__non_trivial_linear_programming,LP,14,-16.0,-16,True,True,end_turn,425,596
claude-sonnet-4-6,level-2,linear_programming__non_trivial_linear_programming,LP,15,41.0,41,True,True,end_turn,427,2589
claude-sonnet-4-6,level-2,linear_programming__non_trivial_linear_programming,LP,16,-22.0,-22,True,True,end_turn,425,3746
claude-sonnet-4-6,level-2,linear_programming__non_trivial_linear_programming,LP,17,12.0,12,True,True,end_turn,425,6936
claude-sonnet-4-6,level-2,linear_programming__non_trivial_linear_programming,LP,18,5.0,5,True,True,end_turn,425,1230
claude-sonnet-4-6,level-2,linear_programming__non_trivial_linear_programming,LP,19,-63.0,-63,True,True,end_turn,426,454
claude-sonnet-4-6,level-2,linear_programming__non_trivial_linear_programming,LP,20,30.0,30,True,True,end_turn,424,2267
claude-sonnet-4-6,level-2,linear_programming__non_trivial_linear_programming,LP,21,10.0,10,True,True,end_turn,427,2174
claude-sonnet-4-6,level-2,linear_programming__non_trivial_linear_programming,LP,22,3.0,3,True,True,end_turn,426,693
claude-sonnet-4-6,level-2,linear_programming__non_trivial_linear_programming,LP,23,-18.0,-18,True,True,end_turn,426,2076
claude-sonnet-4-6,level-2,linear_programming__non_trivial_linear_programming,LP,24,10.0,10,True,True,end_turn,425,2181
claude-sonnet-4-6,level-2,linear_programming__non_trivial_linear_programming,LP,25,-40.0,-40,True,True,end_turn,422,1616
claude-sonnet-4-6,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,1,-1.6428571428571428,-1.6429,True,True,end_turn,498,2100
claude-sonnet-4-6,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,2,-1.5000000000000002,-1.5,True,True,end_turn,498,1873
claude-sonnet-4-6,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,3,-0.5999999999999999,-0.6,True,True,end_turn,498,2111
claude-sonnet-4-6,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,4,-2.2499999999999996,-2.25,True,True,end_turn,498,1725
claude-sonnet-4-6,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,5,-3.870400160177822,-3.87,True,True,end_turn,498,9293
claude-sonnet-4-6,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,6,-3.412834032881211,-3.413,True,True,end_turn,498,10023
claude-sonnet-4-6,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,7,-2.0,-2.0,True,True,end_turn,498,1590
claude-sonnet-4-6,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,8,-2.24943560250569,-2.25,True,True,end_turn,498,7731
claude-sonnet-4-6,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,9,-5.028944265427433,-5.03,True,True,end_turn,498,11017
claude-sonnet-4-6,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,10,-1.1091141767915658,,False,,max_tokens,498,16000
claude-sonnet-4-6,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,11,-0.5388452380075851,-0.5389,True,True,end_turn,498,9974
claude-sonnet-4-6,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,12,-1.2027449656676583,-1.2027,True,True,end_turn,498,11146
claude-sonnet-4-6,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,13,-1.2115384615384615,-1.2115,True,True,end_turn,498,2092
claude-sonnet-4-6,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,14,-2.2688233808525147,-2.27,True,True,end_turn,498,13756
claude-sonnet-4-6,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,15,-3.85,-3.85,True,True,end_turn,498,1513
claude-sonnet-4-6,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,16,-0.16666666666666666,-0.16666666666666666,True,True,end_turn,498,1382
claude-sonnet-4-6,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,17,-0.7941176470588234,-0.7941,True,True,end_turn,498,2514
claude-sonnet-4-6,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,18,-1.8846153846153844,-1.8846,True,True,end_turn,498,2026
claude-sonnet-4-6,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,19,-4.9329953915187605,-4.933,True,True,end_turn,498,14487
claude-sonnet-4-6,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,20,-2.326220239708214,,False,,max_tokens,498,15999
claude-sonnet-4-6,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,21,-2.5882352941176476,-2.5882,True,True,end_turn,498,1691
claude-sonnet-4-6,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,22,-1.2500000000000002,-1.25,True,True,end_turn,498,1866
claude-sonnet-4-6,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,23,-5.848400114093492,-5.848,True,True,end_turn,498,13165
claude-sonnet-4-6,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,24,-2.317253839678489,,False,,max_tokens,498,16000
claude-sonnet-4-6,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,25,-1.777777777777778,-1.7778,True,True,end_turn,498,2094
claude-sonnet-4-6,level-2,quadratic_programming__quadratic_programming,QP,1,8.378048780487813,8.378,True,True,end_turn,472,2223
claude-sonnet-4-6,level-2,quadratic_programming__quadratic_programming,QP,2,31.03999999864849,31.04,True,True,end_turn,469,2125
claude-sonnet-4-6,level-2,quadratic_programming__quadratic_programming,QP,3,42.00000000022205,42,True,True,end_turn,471,1386
claude-sonnet-4-6,level-2,quadratic_programming__quadratic_programming,QP,4,108.47499999999994,108.475,True,True,end_turn,468,1585
claude-sonnet-4-6,level-2,quadratic_programming__quadratic_programming,QP,5,-2.0,-2,True,True,end_turn,472,1164
claude-sonnet-4-6,level-2,quadratic_programming__quadratic_programming,QP,6,78.3757399500557,78.376,True,True,end_turn,470,3410
claude-sonnet-4-6,level-2,quadratic_programming__quadratic_programming,QP,7,46.000000000712426,46,True,True,end_turn,471,1005
claude-sonnet-4-6,level-2,quadratic_programming__quadratic_programming,QP,8,96.00000000103965,96,True,True,end_turn,471,2210
claude-sonnet-4-6,level-2,quadratic_programming__quadratic_programming,QP,9,-1.9655172413793078,-1.9655,True,True,end_turn,468,1450
claude-sonnet-4-6,level-2,quadratic_programming__quadratic_programming,QP,10,182.04101551962736,182.04,True,True,end_turn,471,2620
claude-sonnet-4-6,level-2,quadratic_programming__quadratic_programming,QP,11,54.000000047831634,54,True,True,end_turn,468,1211
claude-sonnet-4-6,level-2,quadratic_programming__quadratic_programming,QP,12,-1.9999999996984865,-2,True,True,end_turn,467,1636
claude-sonnet-4-6,level-2,quadratic_programming__quadratic_programming,QP,13,62.13888889729991,62.138888888888886,True,True,end_turn,468,2724
claude-sonnet-4-6,level-2,quadratic_programming__quadratic_programming,QP,14,46.02352941176489,46.02,True,True,end_turn,470,2327
claude-sonnet-4-6,level-2,quadratic_programming__quadratic_programming,QP,15,6.000000000000001,6,True,True,end_turn,472,1583
claude-sonnet-4-6,level-2,quadratic_programming__quadratic_programming,QP,16,29.000000011405557,29,True,True,end_turn,471,2345
claude-sonnet-4-6,level-2,quadratic_programming__quadratic_programming,QP,17,37.500000006158245,37.5,True,True,end_turn,469,1027
claude-sonnet-4-6,level-2,quadratic_programming__quadratic_programming,QP,18,2.944444445638918,2.9444,True,True,end_turn,472,1946
claude-sonnet-4-6,level-2,quadratic_programming__quadratic_programming,QP,19,282.2500000131683,282.25,True,True,end_turn,469,999
claude-sonnet-4-6,level-2,quadratic_programming__quadratic_programming,QP,20,411.5827586206872,411.583,True,True,end_turn,468,5703
claude-sonnet-4-6,level-2,quadratic_programming__quadratic_programming,QP,21,18.444444444444237,18.444,True,True,end_turn,467,1048
claude-sonnet-4-6,level-2,quadratic_programming__quadratic_programming,QP,22,65.40625000045968,65.40625,True,True,end_turn,471,2292
claude-sonnet-4-6,level-2,quadratic_programming__quadratic_programming,QP,23,382.1111111218892,382.11,True,True,end_turn,470,3068
claude-sonnet-4-6,level-2,quadratic_programming__quadratic_programming,QP,24,35.60000000000002,35.6,True,True,end_turn,472,1412
claude-sonnet-4-6,level-2,quadratic_programming__quadratic_programming,QP,25,22.99999999988581,23,True,True,end_turn,470,1111
claude-sonnet-4-6,level-3,geometric__basic_geometric_programming,GP,1,1.732299936871923,1.732,True,True,end_turn,496,12464
claude-sonnet-4-6,level-3,geometric__basic_geometric_programming,GP,2,29.224600646821024,29.23,True,True,end_turn,481,6055
claude-sonnet-4-6,level-3,geometric__basic_geometric_programming,GP,3,5.291502224600881,5.2915,True,True,end_turn,484,10940
claude-sonnet-4-6,level-3,geometric__basic_geometric_programming,GP,4,0.2828427121087018,0.2828,True,True,end_turn,475,2751
claude-sonnet-4-6,level-3,geometric__basic_geometric_programming,GP,5,3.0687089984672182,3.069,True,True,end_turn,483,11476
claude-sonnet-4-6,level-3,geometric__basic_geometric_programming,GP,6,2.4987213032829176,2.498,True,True,end_turn,468,6917
claude-sonnet-4-6,level-3,geometric__basic_geometric_programming,GP,7,21.475104297602154,21.7,True,False,end_turn,480,12882
claude-sonnet-4-6,level-3,geometric__basic_geometric_programming,GP,8,0.4000000187408366,0.4,True,True,end_turn,491,1337
claude-sonnet-4-6,level-3,geometric__basic_geometric_programming,GP,9,16.72724032922442,16.73,True,True,end_turn,490,12632
claude-sonnet-4-6,level-3,geometric__basic_geometric_programming,GP,10,4.397691725451946,4.3977,True,True,end_turn,484,2444
claude-sonnet-4-6,level-3,geometric__basic_geometric_programming,GP,11,0.34154199277876984,0.3416,True,True,end_turn,490,5068
claude-sonnet-4-6,level-3,geometric__basic_geometric_programming,GP,12,2.8474740083778936,2.847,True,True,end_turn,486,7374
claude-sonnet-4-6,level-3,geometric__basic_geometric_programming,GP,13,2.6048706981955276,2.605,True,True,end_turn,477,9397
claude-sonnet-4-6,level-3,geometric__basic_geometric_programming,GP,14,2.190889612988114,2.19,True,True,end_turn,478,3659
