model,level,module,module_short,problem_index,expected_answer,model_answer,answered,correct,finish_reason,input_tokens,output_tokens
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,8,12.0,12.0,True,True,FinishReason.STOP,208,485
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,9,-42.0,-42,True,True,FinishReason.STOP,208,458
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,10,12.0,12.0,True,True,FinishReason.STOP,206,629
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,11,-40.0,-40,True,True,FinishReason.STOP,207,416
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,12,20.0,20.0,True,True,FinishReason.STOP,209,451
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,13,-27.0,-27,True,True,FinishReason.STOP,207,491
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,14,-13.0,-13.0,True,True,FinishReason.STOP,206,371
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,15,56.0,56.0,True,True,FinishReason.STOP,209,243
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,16,-9.0,-9,True,True,FinishReason.STOP,207,480
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,17,-32.0,-32,True,True,FinishReason.STOP,208,511
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,18,-36.0,-36,True,True,FinishReason.STOP,207,639
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,19,-12.0,-12.0,True,True,FinishReason.STOP,206,521
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,20,4.0,4.0,True,True,FinishReason.STOP,206,1509
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,21,8.0,8.0,True,True,FinishReason.STOP,207,884
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,22,8.0,8.0,True,True,FinishReason.STOP,205,526
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,23,12.0,12.0,True,True,FinishReason.STOP,207,247
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,24,45.0,45.0,True,True,FinishReason.STOP,207,706
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,linear_programming__non_trivial_linear_programming__gemini-2.5-pro_lv1,25,9.0,9.0,True,True,FinishReason.STOP,207,408
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,1,-2.9457227954162417,-0.47,True,False,FinishReason.STOP,246,1850
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,2,-0.5000000000000001,-0.5,True,True,FinishReason.STOP,244,948
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,3,-3.1999999999999997,-3.2,True,True,FinishReason.STOP,247,1189
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,4,-1.3448275862068964,-1.7,True,False,FinishReason.STOP,247,1074
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,5,-1.5445840040597094,2.73,True,False,FinishReason.STOP,243,2288
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,6,-6.841533365055232,-0.94,True,False,FinishReason.STOP,245,2010
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,7,-0.2884615384615385,-0.288,True,True,FinishReason.STOP,247,1348
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,8,-2.4941789126570786,0,True,False,FinishReason.STOP,247,876
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,9,-4.0357142857142865,-4.04,True,True,FinishReason.STOP,247,1444
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,10,-3.413793103448276,-3.4,True,False,FinishReason.STOP,247,1002
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,11,-1.0,-1.0,True,True,FinishReason.STOP,244,841
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,12,-1.1363636363636362,-1.14,True,True,FinishReason.STOP,247,1071
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,13,-2.4146033136827745,-1.37,True,False,FinishReason.STOP,244,1904
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,14,-0.5357142857142856,-0.54,True,True,FinishReason.STOP,244,1632
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,15,-0.6600000000000001,-0.66,True,True,FinishReason.STOP,247,975
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,16,-2.8461538461538445,-2.85,True,True,FinishReason.STOP,246,1262
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,17,-3.499999999999999,-3.5,True,True,FinishReason.STOP,245,1096
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,18,-1.3636363636363638,-1.36,True,True,FinishReason.STOP,247,1286
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,19,-1.638410684448729,0.05,True,False,FinishReason.STOP,246,2017
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,20,-5.100653152113239,0,True,False,FinishReason.STOP,247,1129
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,21,-1.125,-1.125,True,True,FinishReason.STOP,244,1236
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,22,-4.583333333333335,-4.58,True,True,FinishReason.STOP,247,810
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,23,-0.75,-0.75,True,True,FinishReason.STOP,247,927
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,24,-0.8653846153846154,-0.87,True,True,FinishReason.STOP,247,1160
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,quadratic_constrained_quadratic_programming__basic_qcqp__gemini-2.5-pro_lvl1,25,-0.8181818181818183,-0.82,True,True,FinishReason.STOP,247,1367
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,1,434.5000007998601,434.5,True,True,FinishReason.STOP,251,645
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,2,52.22058823529397,52.22,True,True,FinishReason.STOP,250,1431
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,3,43.70710061257786,43.71,True,True,FinishReason.STOP,248,885
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,4,59.625000077502335,59.63,True,True,FinishReason.STOP,249,693
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,5,234.44117647058678,234.44,True,True,FinishReason.STOP,251,1223
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,6,139.75619837748158,139.75,True,True,FinishReason.STOP,251,1739
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,7,-8.500000000000002,-8.5,True,True,FinishReason.STOP,248,701
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,8,1.1800000006661828,1.18,True,True,FinishReason.STOP,248,716
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,9,13.313207548937555,13.31,True,True,FinishReason.STOP,246,2084
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,10,80.1666666805012,80.17,True,True,FinishReason.STOP,249,1063
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,11,248.7812521572996,248.78,True,True,FinishReason.STOP,251,1526
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,12,180.43425710188973,179.5,True,False,FinishReason.STOP,250,1558
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,13,35.00000012569968,35.0,True,True,FinishReason.STOP,250,1116
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,14,128.8749999999999,128.88,True,True,FinishReason.STOP,249,712
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,15,-7.289256198347107,-7.29,True,True,FinishReason.STOP,251,1282
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,16,-10.343749966161802,-10.34,True,True,FinishReason.STOP,248,1112
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,17,8.42352941176462,8.42,True,True,FinishReason.STOP,247,621
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,18,102.2264957264954,102.25,True,False,FinishReason.STOP,248,1238
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,19,0.9374999999999987,0.94,True,True,FinishReason.STOP,248,977
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,20,-0.0689655172413792,-0.07,True,True,FinishReason.STOP,248,1050
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,21,6.399999999999943,6.4,True,True,FinishReason.STOP,246,946
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,22,1.7896725440806143,1.86,True,False,FinishReason.STOP,249,820
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,23,4.720000000000004,4.72,True,True,FinishReason.STOP,249,588
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,24,0.27160493827160576,0.27,True,True,FinishReason.STOP,246,1279
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,quadratic_programming__quadratic_programming__gemini-2.5-pro_lvl1,25,-4.742647058823536,-4.75,True,True,FinishReason.STOP,248,951
gemini-2.5-pro,level-2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,1,6.92820323027551,6.93,True,True,FinishReason.STOP,239,1319
gemini-2.5-pro,level-2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,2,20.533069176171747,20.61,True,False,FinishReason.STOP,234,1431
gemini-2.5-pro,level-2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,3,10.735871271461187,17.55,True,False,FinishReason.STOP,244,882
gemini-2.5-pro,level-2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,4,11.45045682512972,11.6,True,False,FinishReason.STOP,246,1422
gemini-2.5-pro,level-2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,5,6.0,6.0,True,True,FinishReason.STOP,237,1044
gemini-2.5-pro,level-2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,6,8.048995012177526,8.34,True,False,FinishReason.STOP,243,1570
gemini-2.5-pro,level-2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,7,6.030226870855282,6.15,True,False,FinishReason.STOP,238,569
gemini-2.5-pro,level-2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,8,4.4194338192452935,4.49,True,False,FinishReason.STOP,231,1186
gemini-2.5-pro,level-2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,9,6.621199478481605,6.56,True,False,FinishReason.STOP,241,1150
gemini-2.5-pro,level-2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,10,0.5499999974983946,0.55,True,True,FinishReason.STOP,232,940
gemini-2.5-pro,level-2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,11,8.299100965226359,8.27,True,False,FinishReason.STOP,239,1109
gemini-2.5-pro,level-2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,12,9.155457280084267,9.16,True,True,FinishReason.STOP,236,1183
gemini-2.5-pro,level-2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,13,4.9512081921894495,4.96,True,True,FinishReason.STOP,235,820
gemini-2.5-pro,level-2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,14,5.808595708532616,6.25,True,False,FinishReason.STOP,239,1137
gemini-2.5-pro,level-2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,15,5.943886682393317,5.91,True,False,FinishReason.STOP,238,1042
gemini-2.5-pro,level-2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,16,3.4641016151377544,3.46,True,True,FinishReason.STOP,236,1310
gemini-2.5-pro,level-2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,17,3.6364306518917706,3.68,True,False,FinishReason.STOP,232,1852
gemini-2.5-pro,level-2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,18,6.121564668748527,6.11,True,False,FinishReason.STOP,237,1508
gemini-2.5-pro,level-2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,19,2.354362089405747,2.41,True,False,FinishReason.STOP,229,1371
gemini-2.5-pro,level-2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,20,0.7415246301196246,0.74,True,True,FinishReason.STOP,239,1270
gemini-2.5-pro,level-2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,21,13.16017119854099,13.2,True,False,FinishReason.STOP,232,1567
gemini-2.5-pro,level-2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,geometric__basic_geometric_programming__gemini-2.5-pro_lvl2,22,5.834599683236885,5.79,True,False,FinishReason.STOP,229,1159
