model,level,module,module_short,problem_index,expected_answer,model_answer,answered,correct,finish_reason,input_tokens,output_tokens
qwen-plus,level-1,linear_programming__non_trivial_linear_programming,LP,1,-10.0,-10.0,True,True,stop,253,865
qwen-plus,level-1,linear_programming__non_trivial_linear_programming,LP,2,-8.0,-8.0,True,True,stop,255,914
qwen-plus,level-1,linear_programming__non_trivial_linear_programming,LP,3,-8.0,-8.0,True,True,stop,253,1211
qwen-plus,level-1,linear_programming__non_trivial_linear_programming,LP,4,-6.0,-6.0,True,True,stop,253,952
qwen-plus,level-1,linear_programming__non_trivial_linear_programming,LP,5,-18.0,-18.0,True,True,stop,256,548
qwen-plus,level-1,linear_programming__non_trivial_linear_programming,LP,6,-1.0,-1.0,True,True,stop,255,1638
qwen-plus,level-1,linear_programming__non_trivial_linear_programming,LP,7,-30.0,-30.0,True,True,stop,254,1330
qwen-plus,level-1,linear_programming__non_trivial_linear_programming,LP,8,12.0,12.0,True,True,stop,253,1140
qwen-plus,level-1,linear_programming__non_trivial_linear_programming,LP,9,-42.0,-42.0,True,True,stop,253,1038
qwen-plus,level-1,linear_programming__non_trivial_linear_programming,LP,10,12.0,12.0,True,True,stop,253,498
qwen-plus,level-1,linear_programming__non_trivial_linear_programming,LP,11,-40.0,-40.0,True,True,stop,254,1472
qwen-plus,level-1,linear_programming__non_trivial_linear_programming,LP,12,20.0,20.0,True,True,stop,256,522
qwen-plus,level-1,linear_programming__non_trivial_linear_programming,LP,13,-27.0,-27.0,True,True,stop,252,574
qwen-plus,level-1,linear_programming__non_trivial_linear_programming,LP,14,-13.0,-13.0,True,True,stop,253,1486
qwen-plus,level-1,linear_programming__non_trivial_linear_programming,LP,15,56.0,56.0,True,True,stop,256,442
qwen-plus,level-1,linear_programming__non_trivial_linear_programming,LP,16,-9.0,-9.0,True,True,stop,254,2552
qwen-plus,level-1,linear_programming__non_trivial_linear_programming,LP,17,-32.0,-32.0,True,True,stop,255,286
qwen-plus,level-1,linear_programming__non_trivial_linear_programming,LP,18,-36.0,-36.0,True,True,stop,255,346
qwen-plus,level-1,linear_programming__non_trivial_linear_programming,LP,19,-12.0,-12.0,True,True,stop,252,1722
qwen-plus,level-1,linear_programming__non_trivial_linear_programming,LP,20,4.0,4.0,True,True,stop,253,1457
qwen-plus,level-1,linear_programming__non_trivial_linear_programming,LP,21,8.0,8.0,True,True,stop,255,823
qwen-plus,level-1,linear_programming__non_trivial_linear_programming,LP,22,8.0,8.0,True,True,stop,251,338
qwen-plus,level-1,linear_programming__non_trivial_linear_programming,LP,23,12.0,12.0,True,True,stop,255,414
qwen-plus,level-1,linear_programming__non_trivial_linear_programming,LP,24,45.0,45.0,True,True,stop,253,890
qwen-plus,level-1,linear_programming__non_trivial_linear_programming,LP,25,9.0,9.0,True,True,stop,254,886
qwen-plus,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,1,-2.9457227954162417,-2.58,True,False,stop,286,7980
qwen-plus,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,2,-0.5000000000000001,-0.5,True,True,stop,284,1317
qwen-plus,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,3,-3.1999999999999997,-3.2,True,True,stop,287,984
qwen-plus,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,4,-1.3448275862068964,-1.34,True,True,stop,287,1248
qwen-plus,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,5,-1.5445840040597094,-2.92,True,False,stop,283,7485
qwen-plus,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,6,-6.841533365055232,-6.5,True,False,stop,285,3291
qwen-plus,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,7,-0.2884615384615385,-0.2885,True,True,stop,287,1826
qwen-plus,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,8,-2.4941789126570786,-2.39,True,False,stop,287,3915
qwen-plus,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,9,-4.0357142857142865,-4.04,True,True,stop,287,1062
qwen-plus,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,10,-3.413793103448276,-3.41,True,True,stop,287,1297
qwen-plus,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,11,-1.0,-1.0,True,True,stop,284,834
qwen-plus,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,12,-1.1363636363636362,-1.136,True,True,stop,287,1609
qwen-plus,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,13,-2.4146033136827745,-1.98,True,False,stop,284,3793
qwen-plus,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,14,-0.5357142857142856,-0.54,True,True,stop,284,2660
qwen-plus,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,15,-0.6600000000000001,-0.66,True,True,stop,287,1634
qwen-plus,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,16,-2.8461538461538445,-2.85,True,True,stop,286,1106
qwen-plus,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,17,-3.499999999999999,-3.5,True,True,stop,285,913
qwen-plus,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,18,-1.3636363636363638,-1.36,True,True,stop,287,1181
qwen-plus,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,19,-1.638410684448729,-1.58,True,False,stop,286,3084
qwen-plus,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,20,-5.100653152113239,-5.33,True,False,stop,287,1722
qwen-plus,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,21,-1.125,-1.125,True,True,stop,284,1235
qwen-plus,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,22,-4.583333333333335,-4.58,True,True,stop,287,820
qwen-plus,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,23,-0.75,-0.75,True,True,stop,287,995
qwen-plus,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,24,-0.8653846153846154,-0.865,True,True,stop,287,1789
qwen-plus,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,25,-0.8181818181818183,-0.8182,True,True,stop,287,1555
qwen-plus,level-1,quadratic_programming__quadratic_programming,QP,1,434.5000007998601,434.5,True,True,stop,300,1457
qwen-plus,level-1,quadratic_programming__quadratic_programming,QP,2,52.22058823529397,52.22,True,True,stop,299,1883
qwen-plus,level-1,quadratic_programming__quadratic_programming,QP,3,43.70710061257786,43.71,True,True,stop,297,2354
qwen-plus,level-1,quadratic_programming__quadratic_programming,QP,4,59.625000077502335,59.625,True,True,stop,297,1134
qwen-plus,level-1,quadratic_programming__quadratic_programming,QP,5,234.44117647058678,234.44,True,True,stop,301,2043
qwen-plus,level-1,quadratic_programming__quadratic_programming,QP,6,139.75619837748158,139.76,True,True,stop,301,1359
qwen-plus,level-1,quadratic_programming__quadratic_programming,QP,7,-8.500000000000002,-8.5,True,True,stop,298,450
qwen-plus,level-1,quadratic_programming__quadratic_programming,QP,8,1.1800000006661828,1.18,True,True,stop,300,1329
qwen-plus,level-1,quadratic_programming__quadratic_programming,QP,9,13.313207548937555,14.7,True,False,stop,295,1335
qwen-plus,level-1,quadratic_programming__quadratic_programming,QP,10,80.1666666805012,80.17,True,True,stop,300,708
qwen-plus,level-1,quadratic_programming__quadratic_programming,QP,11,248.7812521572996,248.78,True,True,stop,300,1809
qwen-plus,level-1,quadratic_programming__quadratic_programming,QP,12,180.43425710188973,180.44,True,True,stop,299,3205
qwen-plus,level-1,quadratic_programming__quadratic_programming,QP,13,35.00000012569968,35.0,True,True,stop,301,1666
qwen-plus,level-1,quadratic_programming__quadratic_programming,QP,14,128.8749999999999,128.88,True,True,stop,299,1090
qwen-plus,level-1,quadratic_programming__quadratic_programming,QP,15,-7.289256198347107,-7.29,True,True,stop,300,4228
qwen-plus,level-1,quadratic_programming__quadratic_programming,QP,16,-10.343749966161802,-10.34,True,True,stop,299,2306
qwen-plus,level-1,quadratic_programming__quadratic_programming,QP,17,8.42352941176462,8.42,True,True,stop,297,1243
qwen-plus,level-1,quadratic_programming__quadratic_programming,QP,18,102.2264957264954,102.23,True,True,stop,298,1678
qwen-plus,level-1,quadratic_programming__quadratic_programming,QP,19,0.9374999999999987,0.94,True,True,stop,298,1009
qwen-plus,level-1,quadratic_programming__quadratic_programming,QP,20,-0.0689655172413792,-0.07,True,True,stop,297,1324
qwen-plus,level-1,quadratic_programming__quadratic_programming,QP,21,6.399999999999943,6.4,True,True,stop,295,752
qwen-plus,level-1,quadratic_programming__quadratic_programming,QP,22,1.7896725440806143,1.79,True,True,stop,299,1716
qwen-plus,level-1,quadratic_programming__quadratic_programming,QP,23,4.720000000000004,4.72,True,True,stop,299,738
qwen-plus,level-1,quadratic_programming__quadratic_programming,QP,24,0.27160493827160576,0.27,True,True,stop,293,1250
qwen-plus,level-1,quadratic_programming__quadratic_programming,QP,25,-4.742647058823536,-4.74,True,True,stop,297,1839
qwen-plus,level-2,geometric__basic_geometric_programming,GP,1,6.92820323027551,6.93,True,True,stop,275,1056
qwen-plus,level-2,geometric__basic_geometric_programming,GP,2,20.533069176171747,20.54,True,True,stop,272,1318
qwen-plus,level-2,geometric__basic_geometric_programming,GP,3,10.735871271461187,10.74,True,True,stop,279,4092
qwen-plus,level-2,geometric__basic_geometric_programming,GP,4,11.45045682512972,11.45,True,True,stop,281,2382
qwen-plus,level-2,geometric__basic_geometric_programming,GP,5,6.0,6.0,True,True,stop,273,1049
qwen-plus,level-2,geometric__basic_geometric_programming,GP,6,8.048995012177526,8.05,True,True,stop,280,3402
qwen-plus,level-2,geometric__basic_geometric_programming,GP,7,6.030226870855282,6.03,True,True,stop,275,2220
qwen-plus,level-2,geometric__basic_geometric_programming,GP,8,4.4194338192452935,4.42,True,True,stop,270,2270
qwen-plus,level-2,geometric__basic_geometric_programming,GP,9,6.621199478481605,6.62,True,True,stop,277,647
qwen-plus,level-2,geometric__basic_geometric_programming,GP,10,0.5499999974983946,0.55,True,True,stop,270,1193
qwen-plus,level-2,geometric__basic_geometric_programming,GP,11,8.299100965226359,8.3,True,True,stop,277,2416
qwen-plus,level-2,geometric__basic_geometric_programming,GP,12,9.155457280084267,9.16,True,True,stop,274,2300
qwen-plus,level-2,geometric__basic_geometric_programming,GP,13,4.9512081921894495,4.95,True,True,stop,272,2093
qwen-plus,level-2,geometric__basic_geometric_programming,GP,14,5.808595708532616,5.8,True,True,stop,276,1157
qwen-plus,level-2,geometric__basic_geometric_programming,GP,15,5.943886682393317,5.94,True,True,stop,275,1567
qwen-plus,level-2,geometric__basic_geometric_programming,GP,16,3.4641016151377544,3.46,True,True,stop,274,2160
qwen-plus,level-2,geometric__basic_geometric_programming,GP,17,3.6364306518917706,3.64,True,True,stop,271,2099
qwen-plus,level-2,geometric__basic_geometric_programming,GP,18,6.121564668748527,6.12,True,True,stop,274,2078
qwen-plus,level-2,geometric__basic_geometric_programming,GP,19,2.354362089405747,2.35,True,True,stop,269,2404
qwen-plus,level-2,geometric__basic_geometric_programming,GP,20,0.7415246301196246,0.74,True,True,stop,274,1349
qwen-plus,level-2,geometric__basic_geometric_programming,GP,21,13.16017119854099,13.505,True,False,stop,270,2852
qwen-plus,level-2,geometric__basic_geometric_programming,GP,22,5.834599683236885,5.835,True,True,stop,267,4663
qwen-plus,level-2,geometric__basic_geometric_programming,GP,23,10.187614242692456,10.84,True,False,stop,277,2832
qwen-plus,level-2,geometric__basic_geometric_programming,GP,24,7.259726925787131,7.26,True,True,stop,277,2768
qwen-plus,level-2,geometric__basic_geometric_programming,GP,25,20.70196703122801,20.7,True,True,stop,276,2509
qwen-plus,level-2,linear_programming__non_trivial_linear_programming,LP,1,3.0,3.0,True,True,stop,264,1665
qwen-plus,level-2,linear_programming__non_trivial_linear_programming,LP,2,3.0,3.0,True,True,stop,264,430
qwen-plus,level-2,linear_programming__non_trivial_linear_programming,LP,3,28.0,28.0,True,True,stop,266,1591
qwen-plus,level-2,linear_programming__non_trivial_linear_programming,LP,4,2.0,2.0,True,True,stop,266,1189
qwen-plus,level-2,linear_programming__non_trivial_linear_programming,LP,5,46.0,46.0,True,True,stop,272,1142
qwen-plus,level-2,linear_programming__non_trivial_linear_programming,LP,6,-72.0,-72.0,True,True,stop,269,1365
qwen-plus,level-2,linear_programming__non_trivial_linear_programming,LP,7,2.0,2.0,True,True,stop,268,1827
qwen-plus,level-2,linear_programming__non_trivial_linear_programming,LP,8,38.0,38.0,True,True,stop,264,1208
qwen-plus,level-2,linear_programming__non_trivial_linear_programming,LP,9,93.0,93.0,True,True,stop,266,2339
qwen-plus,level-2,linear_programming__non_trivial_linear_programming,LP,10,72.0,72.0,True,True,stop,266,1226
qwen-plus,level-2,linear_programming__non_trivial_linear_programming,LP,11,40.0,40.0,True,True,stop,266,852
qwen-plus,level-2,linear_programming__non_trivial_linear_programming,LP,12,12.0,12.0,True,True,stop,268,1311
qwen-plus,level-2,linear_programming__non_trivial_linear_programming,LP,13,4.0,4.0,True,True,stop,265,537
qwen-plus,level-2,linear_programming__non_trivial_linear_programming,LP,14,-16.0,-16.0,True,True,stop,267,536
qwen-plus,level-2,linear_programming__non_trivial_linear_programming,LP,15,41.0,41.0,True,True,stop,266,4000
qwen-plus,level-2,linear_programming__non_trivial_linear_programming,LP,16,-22.0,-22.0,True,True,stop,266,1227
qwen-plus,level-2,linear_programming__non_trivial_linear_programming,LP,17,12.0,12.0,True,True,stop,263,2541
qwen-plus,level-2,linear_programming__non_trivial_linear_programming,LP,18,5.0,5.0,True,True,stop,266,683
qwen-plus,level-2,linear_programming__non_trivial_linear_programming,LP,19,-63.0,-63.0,True,True,stop,268,815
qwen-plus,level-2,linear_programming__non_trivial_linear_programming,LP,20,30.0,30.0,True,True,stop,266,1837
qwen-plus,level-2,linear_programming__non_trivial_linear_programming,LP,21,10.0,10.0,True,True,stop,265,968
qwen-plus,level-2,linear_programming__non_trivial_linear_programming,LP,22,3.0,3.0,True,True,stop,267,496
qwen-plus,level-2,linear_programming__non_trivial_linear_programming,LP,23,-18.0,-18.0,True,True,stop,268,1401
qwen-plus,level-2,linear_programming__non_trivial_linear_programming,LP,24,10.0,10.0,True,True,stop,265,1200
qwen-plus,level-2,linear_programming__non_trivial_linear_programming,LP,25,-40.0,-40.0,True,True,stop,262,1086
qwen-plus,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,1,-1.6428571428571428,-1.64,True,True,stop,324,1407
qwen-plus,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,2,-1.5000000000000002,-1.5,True,True,stop,327,1052
qwen-plus,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,3,-0.5999999999999999,-0.6,True,True,stop,327,1083
qwen-plus,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,4,-2.2499999999999996,-2.25,True,True,stop,327,1033
qwen-plus,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,5,-3.870400160177822,-3.34,True,False,stop,324,1590
qwen-plus,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,6,-3.412834032881211,-3.41,True,True,stop,326,2502
qwen-plus,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,7,-2.0,-2.0,True,True,stop,324,1138
qwen-plus,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,8,-2.24943560250569,-2.24,True,True,stop,327,3386
qwen-plus,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,9,-5.028944265427433,-4.46,True,False,stop,327,3767
qwen-plus,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,10,-1.1091141767915658,0.0,True,False,stop,323,2379
qwen-plus,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,11,-0.5388452380075851,-0.01,True,False,stop,323,4475
qwen-plus,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,12,-1.2027449656676583,0.0,True,False,stop,323,3095
qwen-plus,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,13,-1.2115384615384615,-1.21,True,True,stop,325,1255
qwen-plus,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,14,-2.2688233808525147,-1.615,True,False,stop,322,8234
qwen-plus,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,15,-3.85,-3.85,True,True,stop,327,1211
qwen-plus,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,16,-0.16666666666666666,-0.1667,True,True,stop,327,1147
qwen-plus,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,17,-0.7941176470588234,-0.79,True,True,stop,327,1062
qwen-plus,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,18,-1.8846153846153844,-1.88,True,True,stop,324,1829
qwen-plus,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,19,-4.9329953915187605,-5.0,True,False,stop,327,4151
qwen-plus,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,20,-2.326220239708214,-0.85,True,False,stop,325,1465
qwen-plus,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,21,-2.5882352941176476,-2.59,True,True,stop,325,1814
qwen-plus,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,22,-1.2500000000000002,-1.25,True,True,stop,325,1190
qwen-plus,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,23,-5.848400114093492,-5.5,True,False,stop,327,7241
qwen-plus,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,24,-2.317253839678489,-1.81,True,False,stop,323,3570
qwen-plus,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,25,-1.777777777777778,-1.78,True,True,stop,327,1329
qwen-plus,level-2,quadratic_programming__quadratic_programming,QP,1,8.378048780487813,8.38,True,True,stop,310,1079
qwen-plus,level-2,quadratic_programming__quadratic_programming,QP,2,31.03999999864849,31.04,True,True,stop,311,1679
qwen-plus,level-2,quadratic_programming__quadratic_programming,QP,3,42.00000000022205,42.0,True,True,stop,313,1058
qwen-plus,level-2,quadratic_programming__quadratic_programming,QP,4,108.47499999999994,108.48,True,True,stop,313,1735
qwen-plus,level-2,quadratic_programming__quadratic_programming,QP,5,-2.0,-2.0,True,True,stop,310,1004
qwen-plus,level-2,quadratic_programming__quadratic_programming,QP,6,78.3757399500557,78.38,True,True,stop,313,2331
qwen-plus,level-2,quadratic_programming__quadratic_programming,QP,7,46.000000000712426,46.0,True,True,stop,310,954
qwen-plus,level-2,quadratic_programming__quadratic_programming,QP,8,96.00000000103965,96.0,True,True,stop,313,1873
qwen-plus,level-2,quadratic_programming__quadratic_programming,QP,9,-1.9655172413793078,-1.97,True,True,stop,314,1297
qwen-plus,level-2,quadratic_programming__quadratic_programming,QP,10,182.04101551962736,182.04,True,True,stop,316,2317
qwen-plus,level-2,quadratic_programming__quadratic_programming,QP,11,54.000000047831634,54.0,True,True,stop,313,1194
qwen-plus,level-2,quadratic_programming__quadratic_programming,QP,12,-1.9999999996984865,-2.0,True,True,stop,309,1305
qwen-plus,level-2,quadratic_programming__quadratic_programming,QP,13,62.13888889729991,62.14,True,True,stop,313,1919
qwen-plus,level-2,quadratic_programming__quadratic_programming,QP,14,46.02352941176489,46.02,True,True,stop,315,3276
qwen-plus,level-2,quadratic_programming__quadratic_programming,QP,15,6.000000000000001,6.0,True,True,stop,310,1103
qwen-plus,level-2,quadratic_programming__quadratic_programming,QP,16,29.000000011405557,29.0,True,True,stop,313,1225
qwen-plus,level-2,quadratic_programming__quadratic_programming,QP,17,37.500000006158245,37.5,True,True,stop,312,891
qwen-plus,level-2,quadratic_programming__quadratic_programming,QP,18,2.944444445638918,2.94,True,True,stop,316,1304
qwen-plus,level-2,quadratic_programming__quadratic_programming,QP,19,282.2500000131683,282.25,True,True,stop,313,614
qwen-plus,level-2,quadratic_programming__quadratic_programming,QP,20,411.5827586206872,417.67,True,False,stop,311,1466
qwen-plus,level-2,quadratic_programming__quadratic_programming,QP,21,18.444444444444237,18.44,True,True,stop,311,999
qwen-plus,level-2,quadratic_programming__quadratic_programming,QP,22,65.40625000045968,65.41,True,True,stop,314,1461
qwen-plus,level-2,quadratic_programming__quadratic_programming,QP,23,382.1111111218892,382.11,True,True,stop,315,2372
qwen-plus,level-2,quadratic_programming__quadratic_programming,QP,24,35.60000000000002,35.6,True,True,stop,315,928
qwen-plus,level-2,quadratic_programming__quadratic_programming,QP,25,22.99999999988581,23.0,True,True,stop,309,696
qwen-plus,level-3,geometric__basic_geometric_programming,GP,1,1.732299936871923,3.19,True,False,stop,313,1958
qwen-plus,level-3,geometric__basic_geometric_programming,GP,2,29.224600646821024,30.23,True,False,stop,301,2777
qwen-plus,level-3,geometric__basic_geometric_programming,GP,3,5.291502224600881,5.75,True,False,stop,302,1354
qwen-plus,level-3,geometric__basic_geometric_programming,GP,4,0.2828427121087018,0.23,True,False,stop,297,2761
qwen-plus,level-3,geometric__basic_geometric_programming,GP,5,3.0687089984672182,3.09,True,False,stop,304,7594
qwen-plus,level-3,geometric__basic_geometric_programming,GP,6,2.4987213032829176,2.5,True,True,stop,290,3146
qwen-plus,level-3,geometric__basic_geometric_programming,GP,7,21.475104297602154,28.24,True,False,stop,299,1978
qwen-plus,level-3,geometric__basic_geometric_programming,GP,8,0.4000000187408366,0.4,True,True,stop,307,1164
qwen-plus,level-3,geometric__basic_geometric_programming,GP,9,16.72724032922442,17.625,True,False,stop,306,2063
qwen-plus,level-3,geometric__basic_geometric_programming,GP,10,4.397691725451946,4.4,True,True,stop,302,2572
qwen-plus,level-3,geometric__basic_geometric_programming,GP,11,0.34154199277876984,0.34,True,True,stop,307,4419
qwen-plus,level-3,geometric__basic_geometric_programming,GP,12,2.8474740083778936,2.89,True,False,stop,305,3932
qwen-plus,level-3,geometric__basic_geometric_programming,GP,13,2.6048706981955276,2.61,True,True,stop,297,3495
qwen-plus,level-3,geometric__basic_geometric_programming,GP,14,2.190889612988114,2.19,True,True,stop,299,1352
qwen-plus,level-3,geometric__basic_geometric_programming,GP,15,1.8456403824133711,4.88,True,False,stop,305,3493
qwen-plus,level-3,geometric__basic_geometric_programming,GP,16,10.293305663698165,10.31,True,False,stop,301,4141
qwen-plus,level-3,geometric__basic_geometric_programming,GP,17,0.7057515185178131,0.74,True,False,stop,316,4920
qwen-plus,level-3,geometric__basic_geometric_programming,GP,18,11.743888455438105,11.75,True,True,stop,300,2304
qwen-plus,level-3,geometric__basic_geometric_programming,GP,19,4.5175395107791685,8.49,True,False,stop,313,3464
qwen-plus,level-3,geometric__basic_geometric_programming,GP,20,11.775329280475392,11.78,True,True,stop,310,4501
qwen-plus,level-3,geometric__basic_geometric_programming,GP,21,0.876923076901222,0.88,True,True,stop,303,1379
qwen-plus,level-3,geometric__basic_geometric_programming,GP,22,15.355713754415305,15.59,True,False,stop,295,1922
qwen-plus,level-3,geometric__basic_geometric_programming,GP,23,31.332264770458927,31.65,True,False,stop,309,5498
qwen-plus,level-3,geometric__basic_geometric_programming,GP,24,7.623337317415972,7.66,True,False,stop,312,4702
qwen-plus,level-3,geometric__basic_geometric_programming,GP,25,8.797261468547369,8.82,True,False,stop,304,2978
qwen-plus,level-3,linear_programming__non_trivial_linear_programming,LP,1,-12.0,-12.0,True,True,stop,283,1432
qwen-plus,level-3,linear_programming__non_trivial_linear_programming,LP,2,9.0,9.0,True,True,stop,282,1557
qwen-plus,level-3,linear_programming__non_trivial_linear_programming,LP,3,-14.0,-14.0,True,True,stop,280,1519
qwen-plus,level-3,linear_programming__non_trivial_linear_programming,LP,4,48.0,48.0,True,True,stop,280,1901
qwen-plus,level-3,linear_programming__non_trivial_linear_programming,LP,5,14.0,14.0,True,True,stop,278,1697
qwen-plus,level-3,linear_programming__non_trivial_linear_programming,LP,6,-20.0,-20.0,True,True,stop,278,2774
qwen-plus,level-3,linear_programming__non_trivial_linear_programming,LP,7,-32.0,-32.0,True,True,stop,284,3017
qwen-plus,level-3,linear_programming__non_trivial_linear_programming,LP,8,60.0,60.0,True,True,stop,279,764
qwen-plus,level-3,linear_programming__non_trivial_linear_programming,LP,9,-38.0,-38.0,True,True,stop,282,1043
qwen-plus,level-3,linear_programming__non_trivial_linear_programming,LP,10,4.0,4.0,True,True,stop,282,1248
qwen-plus,level-3,linear_programming__non_trivial_linear_programming,LP,11,3.0,3.0,True,True,stop,281,1163
qwen-plus,level-3,linear_programming__non_trivial_linear_programming,LP,12,-12.0,-12.0,True,True,stop,280,897
qwen-plus,level-3,linear_programming__non_trivial_linear_programming,LP,13,18.0,39.0,True,False,stop,278,1736
qwen-plus,level-3,linear_programming__non_trivial_linear_programming,LP,14,54.0,54.0,True,True,stop,282,1339
qwen-plus,level-3,linear_programming__non_trivial_linear_programming,LP,15,22.0,22.0,True,True,stop,282,1960
