model,level,module,module_short,problem_index,expected_answer,model_answer,answered,correct,finish_reason,input_tokens,output_tokens
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming,LP,4,-6.0,-6,True,True,FinishReason.STOP,207,581
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming,LP,5,-18.0,-18,True,True,FinishReason.STOP,207,481
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming,LP,6,-1.0,-1.0,True,True,FinishReason.STOP,208,365
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming,LP,7,-30.0,-30.0,True,True,FinishReason.STOP,208,485
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming,LP,8,12.0,12.0,True,True,FinishReason.STOP,208,832
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming,LP,9,-42.0,-42,True,True,FinishReason.STOP,208,340
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming,LP,10,12.0,12.0,True,True,FinishReason.STOP,206,532
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming,LP,11,-40.0,-40.0,True,True,FinishReason.STOP,207,380
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming,LP,12,20.0,20.0,True,True,FinishReason.STOP,209,495
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming,LP,13,-27.0,-27.0,True,True,FinishReason.STOP,207,318
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming,LP,14,-13.0,-13,True,True,FinishReason.STOP,206,394
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming,LP,15,56.0,56.0,True,True,FinishReason.STOP,209,297
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming,LP,16,-9.0,-9.0,True,True,FinishReason.STOP,207,342
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming,LP,17,-32.0,-32.0,True,True,FinishReason.STOP,208,279
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming,LP,18,-36.0,-36,True,True,FinishReason.STOP,207,366
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming,LP,19,-12.0,-12.0,True,True,FinishReason.STOP,206,344
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming,LP,20,4.0,4.0,True,True,FinishReason.STOP,206,345
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming,LP,21,8.0,8.0,True,True,FinishReason.STOP,207,354
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming,LP,22,8.0,8.0,True,True,FinishReason.STOP,205,508
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming,LP,23,12.0,12.0,True,True,FinishReason.STOP,207,292
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming,LP,24,45.0,45.0,True,True,FinishReason.STOP,207,528
gemini-2.5-pro,level-1,linear_programming__non_trivial_linear_programming,LP,25,9.0,9.0,True,True,FinishReason.STOP,207,349
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,1,-2.9457227954162417,-2.62,True,False,FinishReason.STOP,246,1244
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,2,-0.5000000000000001,-0.5,True,True,FinishReason.STOP,244,381
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,3,-3.1999999999999997,-3.2,True,True,FinishReason.STOP,247,621
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,4,-1.3448275862068964,-1.34,True,True,FinishReason.STOP,247,984
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,5,-1.5445840040597094,,False,,FinishReason.MAX_TOKENS,243,
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,6,-6.841533365055232,,False,,FinishReason.MAX_TOKENS,245,
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,7,-0.2884615384615385,-0.29,True,True,FinishReason.STOP,247,928
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,8,-2.4941789126570786,,False,,FinishReason.MAX_TOKENS,247,
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,9,-4.0357142857142865,-4.04,True,True,FinishReason.STOP,247,580
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,10,-3.413793103448276,-3.41,True,True,FinishReason.STOP,247,712
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,11,-1.0,-1.0,True,True,FinishReason.STOP,244,487
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,12,-1.1363636363636362,-1.136,True,True,FinishReason.STOP,247,409
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,13,-2.4146033136827745,,False,,FinishReason.MAX_TOKENS,244,285
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,14,-0.5357142857142856,-0.54,True,True,FinishReason.STOP,244,1200
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,15,-0.6600000000000001,-0.66,True,True,FinishReason.STOP,247,576
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,16,-2.8461538461538445,-2.85,True,True,FinishReason.STOP,246,1020
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,17,-3.499999999999999,-3.5,True,True,FinishReason.STOP,245,621
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,18,-1.3636363636363638,-1.36,True,True,FinishReason.STOP,247,490
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,19,-1.638410684448729,-1.64,True,True,FinishReason.STOP,246,662
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,20,-5.100653152113239,,False,,FinishReason.MAX_TOKENS,247,
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,21,-1.125,-1.125,True,True,FinishReason.STOP,244,821
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,22,-4.583333333333335,-4.58,True,True,FinishReason.STOP,247,558
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,23,-0.75,-0.75,True,True,FinishReason.STOP,247,522
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,24,-0.8653846153846154,-0.87,True,True,FinishReason.STOP,247,1240
gemini-2.5-pro,level-1,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,25,-0.8181818181818183,-0.82,True,True,FinishReason.STOP,247,975
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming,QP,1,434.5000007998601,434.5,True,True,FinishReason.STOP,251,771
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming,QP,2,52.22058823529397,52.22,True,True,FinishReason.STOP,250,678
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming,QP,3,43.70710061257786,43.71,True,True,FinishReason.STOP,248,886
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming,QP,4,59.625000077502335,59.625,True,True,FinishReason.STOP,249,741
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming,QP,5,234.44117647058678,234.44,True,True,FinishReason.STOP,251,680
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming,QP,6,139.75619837748158,139.76,True,True,FinishReason.STOP,251,864
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming,QP,7,-8.500000000000002,-8.5,True,True,FinishReason.STOP,248,508
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming,QP,8,1.1800000006661828,1.18,True,True,FinishReason.STOP,248,644
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming,QP,9,13.313207548937555,13.31,True,True,FinishReason.STOP,246,468
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming,QP,10,80.1666666805012,80.17,True,True,FinishReason.STOP,249,682
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming,QP,11,248.7812521572996,248.78,True,True,FinishReason.STOP,251,705
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming,QP,12,180.43425710188973,180.43,True,True,FinishReason.STOP,250,568
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming,QP,13,35.00000012569968,35.0,True,True,FinishReason.STOP,250,725
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming,QP,14,128.8749999999999,128.88,True,True,FinishReason.STOP,249,704
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming,QP,15,-7.289256198347107,-7.29,True,True,FinishReason.STOP,251,429
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming,QP,16,-10.343749966161802,-10.34,True,True,FinishReason.STOP,248,478
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming,QP,17,8.42352941176462,8.42,True,True,FinishReason.STOP,247,903
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming,QP,18,102.2264957264954,102.23,True,True,FinishReason.STOP,248,899
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming,QP,19,0.9374999999999987,0.94,True,True,FinishReason.STOP,248,532
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming,QP,20,-0.0689655172413792,-0.07,True,True,FinishReason.STOP,248,563
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming,QP,21,6.399999999999943,6.4,True,True,FinishReason.STOP,246,598
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming,QP,22,1.7896725440806143,1.79,True,True,FinishReason.STOP,249,934
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming,QP,23,4.720000000000004,4.72,True,True,FinishReason.STOP,249,592
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming,QP,24,0.27160493827160576,0.27,True,True,FinishReason.STOP,246,1133
gemini-2.5-pro,level-1,quadratic_programming__quadratic_programming,QP,25,-4.742647058823536,-4.74,True,True,FinishReason.STOP,248,584
gemini-2.5-pro,level-2,geometric__basic_geometric_programming,GP,1,6.92820323027551,6.93,True,True,FinishReason.STOP,239,517
gemini-2.5-pro,level-2,geometric__basic_geometric_programming,GP,2,20.533069176171747,20.54,True,True,FinishReason.STOP,234,687
gemini-2.5-pro,level-2,geometric__basic_geometric_programming,GP,3,10.735871271461187,10.72,True,False,FinishReason.STOP,244,761
gemini-2.5-pro,level-2,geometric__basic_geometric_programming,GP,4,11.45045682512972,11.47,True,False,FinishReason.STOP,246,946
gemini-2.5-pro,level-2,geometric__basic_geometric_programming,GP,5,6.0,6.0,True,True,FinishReason.STOP,237,739
gemini-2.5-pro,level-2,geometric__basic_geometric_programming,GP,6,8.048995012177526,8.05,True,True,FinishReason.STOP,243,850
gemini-2.5-pro,level-2,geometric__basic_geometric_programming,GP,7,6.030226870855282,6.03,True,True,FinishReason.STOP,238,1131
gemini-2.5-pro,level-2,geometric__basic_geometric_programming,GP,8,4.4194338192452935,4.42,True,True,FinishReason.STOP,231,1116
gemini-2.5-pro,level-2,geometric__basic_geometric_programming,GP,9,6.621199478481605,6.61,True,False,FinishReason.STOP,241,603
gemini-2.5-pro,level-2,geometric__basic_geometric_programming,GP,10,0.5499999974983946,0.55,True,True,FinishReason.STOP,232,954
gemini-2.5-pro,level-2,geometric__basic_geometric_programming,GP,11,8.299100965226359,8.28,True,False,FinishReason.STOP,239,1189
gemini-2.5-pro,level-2,geometric__basic_geometric_programming,GP,12,9.155457280084267,9.16,True,True,FinishReason.STOP,236,1273
gemini-2.5-pro,level-2,geometric__basic_geometric_programming,GP,13,4.9512081921894495,4.95,True,True,FinishReason.STOP,235,1469
gemini-2.5-pro,level-2,geometric__basic_geometric_programming,GP,14,5.808595708532616,5.81,True,True,FinishReason.STOP,239,712
gemini-2.5-pro,level-2,geometric__basic_geometric_programming,GP,15,5.943886682393317,5.91,True,False,FinishReason.STOP,238,497
gemini-2.5-pro,level-2,geometric__basic_geometric_programming,GP,16,3.4641016151377544,3.46,True,True,FinishReason.STOP,236,611
gemini-2.5-pro,level-2,geometric__basic_geometric_programming,GP,17,3.6364306518917706,3.64,True,True,FinishReason.STOP,232,700
gemini-2.5-pro,level-2,geometric__basic_geometric_programming,GP,18,6.121564668748527,6.13,True,True,FinishReason.STOP,237,1264
gemini-2.5-pro,level-2,geometric__basic_geometric_programming,GP,19,2.354362089405747,2.35,True,True,FinishReason.STOP,229,752
gemini-2.5-pro,level-2,geometric__basic_geometric_programming,GP,20,0.7415246301196246,0.74,True,True,FinishReason.STOP,239,1223
gemini-2.5-pro,level-2,geometric__basic_geometric_programming,GP,21,13.16017119854099,13.14,True,False,FinishReason.STOP,232,1439
gemini-2.5-pro,level-2,geometric__basic_geometric_programming,GP,22,5.834599683236885,5.83,True,True,FinishReason.STOP,229,943
gemini-2.5-pro,level-2,geometric__basic_geometric_programming,GP,23,10.187614242692456,10.4,True,False,FinishReason.STOP,240,1267
gemini-2.5-pro,level-2,geometric__basic_geometric_programming,GP,24,7.259726925787131,7.26,True,True,FinishReason.STOP,240,825
gemini-2.5-pro,level-2,geometric__basic_geometric_programming,GP,25,20.70196703122801,20.7,True,True,FinishReason.STOP,240,806
gemini-2.5-pro,level-2,linear_programming__non_trivial_linear_programming,LP,1,3.0,3.0,True,True,FinishReason.STOP,218,512
gemini-2.5-pro,level-2,linear_programming__non_trivial_linear_programming,LP,2,3.0,3.0,True,True,FinishReason.STOP,219,592
gemini-2.5-pro,level-2,linear_programming__non_trivial_linear_programming,LP,3,28.0,28,True,True,FinishReason.STOP,219,549
gemini-2.5-pro,level-2,linear_programming__non_trivial_linear_programming,LP,4,2.0,2.0,True,True,FinishReason.STOP,219,668
gemini-2.5-pro,level-2,linear_programming__non_trivial_linear_programming,LP,5,46.0,46.0,True,True,FinishReason.STOP,222,544
gemini-2.5-pro,level-2,linear_programming__non_trivial_linear_programming,LP,6,-72.0,-72,True,True,FinishReason.STOP,222,870
gemini-2.5-pro,level-2,linear_programming__non_trivial_linear_programming,LP,7,2.0,2.0,True,True,FinishReason.STOP,218,435
gemini-2.5-pro,level-2,linear_programming__non_trivial_linear_programming,LP,8,38.0,38.0,True,True,FinishReason.STOP,219,443
gemini-2.5-pro,level-2,linear_programming__non_trivial_linear_programming,LP,9,93.0,93,True,True,FinishReason.STOP,221,659
gemini-2.5-pro,level-2,linear_programming__non_trivial_linear_programming,LP,10,72.0,72.0,True,True,FinishReason.STOP,219,778
gemini-2.5-pro,level-2,linear_programming__non_trivial_linear_programming,LP,11,40.0,40,True,True,FinishReason.STOP,219,436
gemini-2.5-pro,level-2,linear_programming__non_trivial_linear_programming,LP,12,12.0,12.0,True,True,FinishReason.STOP,219,383
gemini-2.5-pro,level-2,linear_programming__non_trivial_linear_programming,LP,13,4.0,4.0,True,True,FinishReason.STOP,215,293
gemini-2.5-pro,level-2,linear_programming__non_trivial_linear_programming,LP,14,-16.0,-16.0,True,True,FinishReason.STOP,218,324
gemini-2.5-pro,level-2,linear_programming__non_trivial_linear_programming,LP,15,41.0,41.0,True,True,FinishReason.STOP,221,643
gemini-2.5-pro,level-2,linear_programming__non_trivial_linear_programming,LP,16,-22.0,-22,True,True,FinishReason.STOP,217,660
gemini-2.5-pro,level-2,linear_programming__non_trivial_linear_programming,LP,17,12.0,12.0,True,True,FinishReason.STOP,216,543
gemini-2.5-pro,level-2,linear_programming__non_trivial_linear_programming,LP,18,5.0,5,True,True,FinishReason.STOP,217,677
gemini-2.5-pro,level-2,linear_programming__non_trivial_linear_programming,LP,19,-63.0,-63.0,True,True,FinishReason.STOP,220,503
gemini-2.5-pro,level-2,linear_programming__non_trivial_linear_programming,LP,20,30.0,30.0,True,True,FinishReason.STOP,219,1017
gemini-2.5-pro,level-2,linear_programming__non_trivial_linear_programming,LP,21,10.0,10.0,True,True,FinishReason.STOP,219,557
gemini-2.5-pro,level-2,linear_programming__non_trivial_linear_programming,LP,22,3.0,3.0,True,True,FinishReason.STOP,219,752
gemini-2.5-pro,level-2,linear_programming__non_trivial_linear_programming,LP,23,-18.0,-18,True,True,FinishReason.STOP,219,537
gemini-2.5-pro,level-2,linear_programming__non_trivial_linear_programming,LP,24,10.0,10.0,True,True,FinishReason.STOP,218,478
gemini-2.5-pro,level-2,linear_programming__non_trivial_linear_programming,LP,25,-40.0,-40.0,True,True,FinishReason.STOP,217,364
gemini-2.5-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,1,-1.6428571428571428,-1.64,True,True,FinishReason.STOP,284,1168
gemini-2.5-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,2,-1.5000000000000002,-1.5,True,True,FinishReason.STOP,287,605
gemini-2.5-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,3,-0.5999999999999999,-0.6,True,True,FinishReason.STOP,287,705
gemini-2.5-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,4,-2.2499999999999996,-2.25,True,True,FinishReason.STOP,287,706
gemini-2.5-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,5,-3.870400160177822,-3.84,True,False,FinishReason.STOP,284,1325
gemini-2.5-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,6,-3.412834032881211,,False,,FinishReason.MAX_TOKENS,286,796
gemini-2.5-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,7,-2.0,-2.0,True,True,FinishReason.STOP,284,792
gemini-2.5-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,8,-2.24943560250569,,False,,FinishReason.MAX_TOKENS,287,
gemini-2.5-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,9,-5.028944265427433,,False,,FinishReason.MAX_TOKENS,287,
gemini-2.5-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,10,-1.1091141767915658,,False,,FinishReason.MAX_TOKENS,283,
gemini-2.5-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,11,-0.5388452380075851,,False,,FinishReason.MAX_TOKENS,283,
gemini-2.5-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,12,-1.2027449656676583,,False,,FinishReason.MAX_TOKENS,283,
gemini-2.5-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,13,-1.2115384615384615,-1.21,True,True,FinishReason.STOP,285,605
gemini-2.5-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,14,-2.2688233808525147,-1.2,True,False,FinishReason.STOP,282,1067
gemini-2.5-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,15,-3.85,-3.85,True,True,FinishReason.STOP,287,768
gemini-2.5-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,16,-0.16666666666666666,-0.17,True,True,FinishReason.STOP,287,414
gemini-2.5-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,17,-0.7941176470588234,-0.79,True,True,FinishReason.STOP,287,747
gemini-2.5-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,18,-1.8846153846153844,-1.88,True,True,FinishReason.STOP,284,749
gemini-2.5-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,19,-4.9329953915187605,,False,,FinishReason.MAX_TOKENS,287,
gemini-2.5-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,20,-2.326220239708214,,False,,FinishReason.MAX_TOKENS,285,
gemini-2.5-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,21,-2.5882352941176476,-2.59,True,True,FinishReason.STOP,285,798
gemini-2.5-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,22,-1.2500000000000002,-1.25,True,True,FinishReason.STOP,285,608
gemini-2.5-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,23,-5.848400114093492,-5.75,True,False,FinishReason.STOP,287,811
gemini-2.5-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,24,-2.317253839678489,-2.3,True,False,FinishReason.STOP,283,898
gemini-2.5-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,25,-1.777777777777778,-1.78,True,True,FinishReason.STOP,287,963
gemini-2.5-pro,level-2,quadratic_programming__quadratic_programming,QP,1,8.378048780487813,8.38,True,True,FinishReason.STOP,259,605
gemini-2.5-pro,level-2,quadratic_programming__quadratic_programming,QP,2,31.03999999864849,31.04,True,True,FinishReason.STOP,260,611
gemini-2.5-pro,level-2,quadratic_programming__quadratic_programming,QP,3,42.00000000022205,42.0,True,True,FinishReason.STOP,263,540
gemini-2.5-pro,level-2,quadratic_programming__quadratic_programming,QP,4,108.47499999999994,108.48,True,True,FinishReason.STOP,263,666
gemini-2.5-pro,level-2,quadratic_programming__quadratic_programming,QP,5,-2.0,-2.0,True,True,FinishReason.STOP,260,577
gemini-2.5-pro,level-2,quadratic_programming__quadratic_programming,QP,6,78.3757399500557,78.38,True,True,FinishReason.STOP,265,695
gemini-2.5-pro,level-2,quadratic_programming__quadratic_programming,QP,7,46.000000000712426,46,True,True,FinishReason.STOP,261,577
gemini-2.5-pro,level-2,quadratic_programming__quadratic_programming,QP,8,96.00000000103965,96.0,True,True,FinishReason.STOP,262,778
gemini-2.5-pro,level-2,quadratic_programming__quadratic_programming,QP,9,-1.9655172413793078,-1.97,True,True,FinishReason.STOP,260,473
gemini-2.5-pro,level-2,quadratic_programming__quadratic_programming,QP,10,182.04101551962736,182.04,True,True,FinishReason.STOP,262,1053
gemini-2.5-pro,level-2,quadratic_programming__quadratic_programming,QP,11,54.000000047831634,54.0,True,True,FinishReason.STOP,262,756
gemini-2.5-pro,level-2,quadratic_programming__quadratic_programming,QP,12,-1.9999999996984865,-2.0,True,True,FinishReason.STOP,257,308
gemini-2.5-pro,level-2,quadratic_programming__quadratic_programming,QP,13,62.13888889729991,62.14,True,True,FinishReason.STOP,259,712
gemini-2.5-pro,level-2,quadratic_programming__quadratic_programming,QP,14,46.02352941176489,46.03,True,True,FinishReason.STOP,263,677
gemini-2.5-pro,level-2,quadratic_programming__quadratic_programming,QP,15,6.000000000000001,6.0,True,True,FinishReason.STOP,261,644
gemini-2.5-pro,level-2,quadratic_programming__quadratic_programming,QP,16,29.000000011405557,29.0,True,True,FinishReason.STOP,261,749
gemini-2.5-pro,level-2,quadratic_programming__quadratic_programming,QP,17,37.500000006158245,37.5,True,True,FinishReason.STOP,262,602
gemini-2.5-pro,level-2,quadratic_programming__quadratic_programming,QP,18,2.944444445638918,2.94,True,True,FinishReason.STOP,264,748
gemini-2.5-pro,level-2,quadratic_programming__quadratic_programming,QP,19,282.2500000131683,282.25,True,True,FinishReason.STOP,260,669
gemini-2.5-pro,level-2,quadratic_programming__quadratic_programming,QP,20,411.5827586206872,411.6,True,False,FinishReason.STOP,261,599
gemini-2.5-pro,level-2,quadratic_programming__quadratic_programming,QP,21,18.444444444444237,18.44,True,True,FinishReason.STOP,258,875
gemini-2.5-pro,level-2,quadratic_programming__quadratic_programming,QP,22,65.40625000045968,65.41,True,True,FinishReason.STOP,262,457
gemini-2.5-pro,level-2,quadratic_programming__quadratic_programming,QP,23,382.1111111218892,382.11,True,True,FinishReason.STOP,266,939
gemini-2.5-pro,level-2,quadratic_programming__quadratic_programming,QP,24,35.60000000000002,35.6,True,True,FinishReason.STOP,264,780
gemini-2.5-pro,level-2,quadratic_programming__quadratic_programming,QP,25,22.99999999988581,23.0,True,True,FinishReason.STOP,259,491
gemini-2.5-pro,level-3,geometric__basic_geometric_programming,GP,1,1.732299936871923,1.75,True,False,FinishReason.STOP,284,1627
gemini-2.5-pro,level-3,geometric__basic_geometric_programming,GP,2,29.224600646821024,29.1,True,False,FinishReason.STOP,270,1592
