model,level,module,module_short,problem_index,expected_answer,model_answer,answered,correct,finish_reason,input_tokens,output_tokens
deepseek-v4-pro,level-1,quadratic_programming__quadratic_programming,QP,14,128.8749999999999,128.875,True,True,stop,288,1223
deepseek-v4-pro,level-1,quadratic_programming__quadratic_programming,QP,15,-7.289256198347107,-7.289,True,True,stop,290,5525
deepseek-v4-pro,level-1,quadratic_programming__quadratic_programming,QP,16,-10.343749966161802,-10.34,True,True,stop,288,1730
deepseek-v4-pro,level-1,quadratic_programming__quadratic_programming,QP,17,8.42352941176462,8.42,True,True,stop,287,2321
deepseek-v4-pro,level-1,quadratic_programming__quadratic_programming,QP,18,102.2264957264954,102.23,True,True,stop,286,2852
deepseek-v4-pro,level-1,quadratic_programming__quadratic_programming,QP,19,0.9374999999999987,0.9375,True,True,stop,287,1094
deepseek-v4-pro,level-1,quadratic_programming__quadratic_programming,QP,20,-0.0689655172413792,-0.07,True,True,stop,288,1563
deepseek-v4-pro,level-1,quadratic_programming__quadratic_programming,QP,21,6.399999999999943,6.4,True,True,stop,286,1028
deepseek-v4-pro,level-1,quadratic_programming__quadratic_programming,QP,22,1.7896725440806143,1.79,True,True,stop,286,2683
deepseek-v4-pro,level-1,quadratic_programming__quadratic_programming,QP,23,4.720000000000004,4.72,True,True,stop,286,1367
deepseek-v4-pro,level-1,quadratic_programming__quadratic_programming,QP,24,0.27160493827160576,0.2716,True,True,stop,285,3693
deepseek-v4-pro,level-1,quadratic_programming__quadratic_programming,QP,25,-4.742647058823536,-4.74,True,True,stop,284,5047
deepseek-v4-pro,level-2,geometric__basic_geometric_programming,GP,1,6.92820323027551,6.93,True,True,stop,268,2281
deepseek-v4-pro,level-2,geometric__basic_geometric_programming,GP,2,20.533069176171747,20.53,True,True,stop,265,12944
deepseek-v4-pro,level-2,geometric__basic_geometric_programming,GP,3,10.735871271461187,,False,,length,270,16000
deepseek-v4-pro,level-2,geometric__basic_geometric_programming,GP,4,11.45045682512972,11.45,True,True,stop,272,14281
deepseek-v4-pro,level-2,geometric__basic_geometric_programming,GP,5,6.0,6.0,True,True,stop,266,1904
deepseek-v4-pro,level-2,geometric__basic_geometric_programming,GP,6,8.048995012177526,,False,,length,271,16000
deepseek-v4-pro,level-2,geometric__basic_geometric_programming,GP,7,6.030226870855282,6.03,True,True,stop,268,7725
deepseek-v4-pro,level-2,geometric__basic_geometric_programming,GP,8,4.4194338192452935,4.42,True,True,stop,263,15888
deepseek-v4-pro,level-2,geometric__basic_geometric_programming,GP,9,6.621199478481605,6.62,True,True,stop,268,11214
deepseek-v4-pro,level-2,geometric__basic_geometric_programming,GP,10,0.5499999974983946,0.55,True,True,stop,263,1045
deepseek-v4-pro,level-2,geometric__basic_geometric_programming,GP,11,8.299100965226359,8.3,True,True,stop,269,8707
deepseek-v4-pro,level-2,geometric__basic_geometric_programming,GP,12,9.155457280084267,9.16,True,True,stop,267,7314
deepseek-v4-pro,level-2,geometric__basic_geometric_programming,GP,13,4.9512081921894495,4.95,True,True,stop,266,8343
deepseek-v4-pro,level-2,geometric__basic_geometric_programming,GP,14,5.808595708532616,5.81,True,True,stop,268,5654
deepseek-v4-pro,level-2,geometric__basic_geometric_programming,GP,15,5.943886682393317,5.94,True,True,stop,268,5062
deepseek-v4-pro,level-2,geometric__basic_geometric_programming,GP,16,3.4641016151377544,3.46,True,True,stop,267,1920
deepseek-v4-pro,level-2,geometric__basic_geometric_programming,GP,17,3.6364306518917706,3.64,True,True,stop,263,5141
deepseek-v4-pro,level-2,geometric__basic_geometric_programming,GP,18,6.121564668748527,6.12,True,True,stop,267,3294
deepseek-v4-pro,level-2,geometric__basic_geometric_programming,GP,19,2.354362089405747,2.35,True,True,stop,263,7800
deepseek-v4-pro,level-2,geometric__basic_geometric_programming,GP,20,0.7415246301196246,0.74,True,True,stop,268,1630
deepseek-v4-pro,level-2,geometric__basic_geometric_programming,GP,21,13.16017119854099,13.16,True,True,stop,263,13968
deepseek-v4-pro,level-2,geometric__basic_geometric_programming,GP,22,5.834599683236885,5.83,True,True,stop,260,2307
deepseek-v4-pro,level-2,geometric__basic_geometric_programming,GP,23,10.187614242692456,10.19,True,True,stop,268,13340
deepseek-v4-pro,level-2,geometric__basic_geometric_programming,GP,24,7.259726925787131,7.26,True,True,stop,268,12964
deepseek-v4-pro,level-2,geometric__basic_geometric_programming,GP,25,20.70196703122801,20.7,True,True,stop,268,3453
deepseek-v4-pro,level-2,linear_programming__non_trivial_linear_programming,LP,1,3.0,3.0,True,True,stop,257,8454
deepseek-v4-pro,level-2,linear_programming__non_trivial_linear_programming,LP,2,3.0,3.0,True,True,stop,257,435
deepseek-v4-pro,level-2,linear_programming__non_trivial_linear_programming,LP,3,28.0,28.0,True,True,stop,256,3192
deepseek-v4-pro,level-2,linear_programming__non_trivial_linear_programming,LP,4,2.0,2.0,True,True,stop,255,1325
deepseek-v4-pro,level-2,linear_programming__non_trivial_linear_programming,LP,5,46.0,46.0,True,True,stop,257,4067
deepseek-v4-pro,level-2,linear_programming__non_trivial_linear_programming,LP,6,-72.0,-72.0,True,True,stop,257,1928
deepseek-v4-pro,level-2,linear_programming__non_trivial_linear_programming,LP,7,2.0,2.0,True,True,stop,255,8077
deepseek-v4-pro,level-2,linear_programming__non_trivial_linear_programming,LP,8,38.0,38.0,True,True,stop,256,4038
deepseek-v4-pro,level-2,linear_programming__non_trivial_linear_programming,LP,9,93.0,93.0,True,True,stop,255,3734
deepseek-v4-pro,level-2,linear_programming__non_trivial_linear_programming,LP,10,72.0,72.0,True,True,stop,255,3095
deepseek-v4-pro,level-2,linear_programming__non_trivial_linear_programming,LP,11,40.0,40.0,True,True,stop,257,2488
deepseek-v4-pro,level-2,linear_programming__non_trivial_linear_programming,LP,12,12.0,12.0,True,True,stop,256,3448
deepseek-v4-pro,level-2,linear_programming__non_trivial_linear_programming,LP,13,4.0,4.0,True,True,stop,254,496
deepseek-v4-pro,level-2,linear_programming__non_trivial_linear_programming,LP,14,-16.0,-16.0,True,True,stop,255,457
deepseek-v4-pro,level-2,linear_programming__non_trivial_linear_programming,LP,15,41.0,41.0,True,True,stop,258,4704
deepseek-v4-pro,level-2,linear_programming__non_trivial_linear_programming,LP,16,-22.0,-22.0,True,True,stop,255,1111
deepseek-v4-pro,level-2,linear_programming__non_trivial_linear_programming,LP,17,12.0,12.0,True,True,stop,255,5384
deepseek-v4-pro,level-2,linear_programming__non_trivial_linear_programming,LP,18,5.0,5.0,True,True,stop,256,908
deepseek-v4-pro,level-2,linear_programming__non_trivial_linear_programming,LP,19,-63.0,-63.0,True,True,stop,256,582
deepseek-v4-pro,level-2,linear_programming__non_trivial_linear_programming,LP,20,30.0,30.0,True,True,stop,255,5034
deepseek-v4-pro,level-2,linear_programming__non_trivial_linear_programming,LP,21,10.0,10.0,True,True,stop,258,1049
deepseek-v4-pro,level-2,linear_programming__non_trivial_linear_programming,LP,22,3.0,3.0,True,True,stop,256,1653
deepseek-v4-pro,level-2,linear_programming__non_trivial_linear_programming,LP,23,-18.0,-18.0,True,True,stop,257,2413
deepseek-v4-pro,level-2,linear_programming__non_trivial_linear_programming,LP,24,10.0,10.0,True,True,stop,256,1732
deepseek-v4-pro,level-2,linear_programming__non_trivial_linear_programming,LP,25,-40.0,-40.0,True,True,stop,253,1932
deepseek-v4-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,1,-1.6428571428571428,-1.64,True,True,stop,318,2820
deepseek-v4-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,2,-1.5000000000000002,-1.5,True,True,stop,318,1430
deepseek-v4-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,3,-0.5999999999999999,-0.6,True,True,stop,318,1737
deepseek-v4-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,4,-2.2499999999999996,-2.25,True,True,stop,318,1382
deepseek-v4-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,5,-3.870400160177822,-3.87,True,True,stop,318,11385
deepseek-v4-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,6,-3.412834032881211,-3.41,True,True,stop,318,11727
deepseek-v4-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,7,-2.0,-2.0,True,True,stop,318,1058
deepseek-v4-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,8,-2.24943560250569,-2.25,True,True,stop,318,11725
deepseek-v4-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,9,-5.028944265427433,,False,,length,318,16000
deepseek-v4-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,10,-1.1091141767915658,,False,,length,318,16000
deepseek-v4-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,11,-0.5388452380075851,-0.518,True,False,stop,318,13687
deepseek-v4-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,12,-1.2027449656676583,-1.2,True,True,stop,318,11009
deepseek-v4-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,13,-1.2115384615384615,-1.2115,True,True,stop,318,1787
deepseek-v4-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,14,-2.2688233808525147,,False,,length,318,16000
deepseek-v4-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,15,-3.85,-3.85,True,True,stop,318,1078
deepseek-v4-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,16,-0.16666666666666666,-0.1667,True,True,stop,318,1645
deepseek-v4-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,17,-0.7941176470588234,-0.7941176470588235,True,True,stop,318,3076
deepseek-v4-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,18,-1.8846153846153844,-1.88,True,True,stop,318,2098
deepseek-v4-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,19,-4.9329953915187605,,False,,length,318,16000
deepseek-v4-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,20,-2.326220239708214,,False,,length,318,16000
deepseek-v4-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,21,-2.5882352941176476,-2.588235294117647,True,True,stop,318,1475
deepseek-v4-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,22,-1.2500000000000002,-1.25,True,True,stop,318,1420
deepseek-v4-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,23,-5.848400114093492,,False,,length,318,16000
deepseek-v4-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,24,-2.317253839678489,,False,,length,318,16000
deepseek-v4-pro,level-2,quadratic_constrained_quadratic_programming__basic_qcqp,QCQP,25,-1.777777777777778,-1.78,True,True,stop,318,2002
deepseek-v4-pro,level-2,quadratic_programming__quadratic_programming,QP,1,8.378048780487813,8.38,True,True,stop,298,1527
deepseek-v4-pro,level-2,quadratic_programming__quadratic_programming,QP,2,31.03999999864849,31.04,True,True,stop,297,1558
deepseek-v4-pro,level-2,quadratic_programming__quadratic_programming,QP,3,42.00000000022205,42.0,True,True,stop,298,1340
deepseek-v4-pro,level-2,quadratic_programming__quadratic_programming,QP,4,108.47499999999994,108.475,True,True,stop,296,1360
deepseek-v4-pro,level-2,quadratic_programming__quadratic_programming,QP,5,-2.0,-2.0,True,True,stop,299,992
deepseek-v4-pro,level-2,quadratic_programming__quadratic_programming,QP,6,78.3757399500557,78.38,True,True,stop,298,3563
deepseek-v4-pro,level-2,quadratic_programming__quadratic_programming,QP,7,46.000000000712426,46.0,True,True,stop,298,816
deepseek-v4-pro,level-2,quadratic_programming__quadratic_programming,QP,8,96.00000000103965,96.0,True,True,stop,299,1854
deepseek-v4-pro,level-2,quadratic_programming__quadratic_programming,QP,9,-1.9655172413793078,-1.9655,True,True,stop,296,3781
deepseek-v4-pro,level-2,quadratic_programming__quadratic_programming,QP,10,182.04101551962736,182.04,True,True,stop,298,2926
deepseek-v4-pro,level-2,quadratic_programming__quadratic_programming,QP,11,54.000000047831634,54.0,True,True,stop,297,1214
deepseek-v4-pro,level-2,quadratic_programming__quadratic_programming,QP,12,-1.9999999996984865,-2.0,True,True,stop,296,1320
deepseek-v4-pro,level-2,quadratic_programming__quadratic_programming,QP,13,62.13888889729991,62.14,True,True,stop,297,2965
deepseek-v4-pro,level-2,quadratic_programming__quadratic_programming,QP,14,46.02352941176489,46.02,True,True,stop,298,3059
deepseek-v4-pro,level-2,quadratic_programming__quadratic_programming,QP,15,6.000000000000001,6.0,True,True,stop,299,1644
deepseek-v4-pro,level-2,quadratic_programming__quadratic_programming,QP,16,29.000000011405557,29.0,True,True,stop,298,2030
deepseek-v4-pro,level-2,quadratic_programming__quadratic_programming,QP,17,37.500000006158245,37.5,True,True,stop,297,863
deepseek-v4-pro,level-2,quadratic_programming__quadratic_programming,QP,18,2.944444445638918,2.94,True,True,stop,299,1632
deepseek-v4-pro,level-2,quadratic_programming__quadratic_programming,QP,19,282.2500000131683,282.25,True,True,stop,297,809
deepseek-v4-pro,level-2,quadratic_programming__quadratic_programming,QP,20,411.5827586206872,411.58,True,True,stop,297,4568
deepseek-v4-pro,level-2,quadratic_programming__quadratic_programming,QP,21,18.444444444444237,18.444,True,True,stop,296,1177
deepseek-v4-pro,level-2,quadratic_programming__quadratic_programming,QP,22,65.40625000045968,65.41,True,True,stop,298,1776
deepseek-v4-pro,level-2,quadratic_programming__quadratic_programming,QP,23,382.1111111218892,382.11,True,True,stop,299,3215
deepseek-v4-pro,level-2,quadratic_programming__quadratic_programming,QP,24,35.60000000000002,35.6,True,True,stop,299,1057
deepseek-v4-pro,level-2,quadratic_programming__quadratic_programming,QP,25,22.99999999988581,23.0,True,True,stop,297,829
deepseek-v4-pro,level-3,geometric__basic_geometric_programming,GP,1,1.732299936871923,1.73,True,True,stop,304,14981
deepseek-v4-pro,level-3,geometric__basic_geometric_programming,GP,2,29.224600646821024,29.22,True,True,stop,292,11587
deepseek-v4-pro,level-3,geometric__basic_geometric_programming,GP,3,5.291502224600881,5.29,True,True,stop,294,8562
deepseek-v4-pro,level-3,geometric__basic_geometric_programming,GP,4,0.2828427121087018,0.28,True,True,stop,288,5414
deepseek-v4-pro,level-3,geometric__basic_geometric_programming,GP,5,3.0687089984672182,,False,,length,294,16000
deepseek-v4-pro,level-3,geometric__basic_geometric_programming,GP,6,2.4987213032829176,2.5,True,True,stop,281,15334
deepseek-v4-pro,level-3,geometric__basic_geometric_programming,GP,7,21.475104297602154,,False,,length,291,16000
deepseek-v4-pro,level-3,geometric__basic_geometric_programming,GP,8,0.4000000187408366,0.4,True,True,stop,298,2388
deepseek-v4-pro,level-3,geometric__basic_geometric_programming,GP,9,16.72724032922442,,False,,length,298,16000
deepseek-v4-pro,level-3,geometric__basic_geometric_programming,GP,10,4.397691725451946,4.4,True,True,stop,294,8542
deepseek-v4-pro,level-3,geometric__basic_geometric_programming,GP,11,0.34154199277876984,0.34,True,True,stop,298,12361
deepseek-v4-pro,level-3,geometric__basic_geometric_programming,GP,12,2.8474740083778936,2.8475,True,True,stop,297,7661
deepseek-v4-pro,level-3,geometric__basic_geometric_programming,GP,13,2.6048706981955276,,False,,length,288,16000
deepseek-v4-pro,level-3,geometric__basic_geometric_programming,GP,14,2.190889612988114,2.19,True,True,stop,291,4596
deepseek-v4-pro,level-3,geometric__basic_geometric_programming,GP,15,1.8456403824133711,,False,,length,296,16000
deepseek-v4-pro,level-3,geometric__basic_geometric_programming,GP,16,10.293305663698165,,False,,length,292,16000
deepseek-v4-pro,level-3,geometric__basic_geometric_programming,GP,17,0.7057515185178131,,False,,length,306,16000
deepseek-v4-pro,level-3,geometric__basic_geometric_programming,GP,18,11.743888455438105,11.74,True,True,stop,293,12076
deepseek-v4-pro,level-3,geometric__basic_geometric_programming,GP,19,4.5175395107791685,4.52,True,True,stop,304,12712
deepseek-v4-pro,level-3,geometric__basic_geometric_programming,GP,20,11.775329280475392,,False,,length,301,16000
deepseek-v4-pro,level-3,geometric__basic_geometric_programming,GP,21,0.876923076901222,0.9328,True,False,stop,294,10628
deepseek-v4-pro,level-3,geometric__basic_geometric_programming,GP,22,15.355713754415305,,False,,length,287,16000
deepseek-v4-pro,level-3,geometric__basic_geometric_programming,GP,23,31.332264770458927,,False,,length,301,16000
deepseek-v4-pro,level-3,geometric__basic_geometric_programming,GP,24,7.623337317415972,,False,,length,302,16000
deepseek-v4-pro,level-3,geometric__basic_geometric_programming,GP,25,8.797261468547369,,False,,length,297,16000
